player_id,gameweek,position,team_code,points_roll3,points_roll5,xg_roll3,xg_roll5,xa_roll3,xa_roll5,bps_roll3,bps_roll5,ict_roll3,ict_roll5,minutes_roll3,minutes_roll5,defcon_roll3,defcon_roll5,points_std5,team_xg_for_roll5,team_xg_against_roll5,team_elo,opp_xg_against_roll5,opp_elo,has_double_gw,ppm_roll5,start_rate_roll5,gkp_saves_roll3,def_clean_sheet_roll5,def_attacking_return_rate,mid_creativity_roll3,mid_threat_roll3,mid_shots_on_target_roll3,mid_touches_box_roll3,fwd_xg_roll3,fwd_shots_on_target_roll3,fwd_touches_box_roll3,is_penalty_taker,is_corner_freekick_taker,is_direct_freekick_taker
1,26,GKP,3,4.66667,5.2,0,0,0.00333333,0.002,17,18.6,1.56667,1.14,90,90,0,0,2.38747,1.508,0.34,2064.57,1.622,1761.39,True,0.866667,1,1,,,,,,,,,,0,0,0
2,26,GKP,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.508,0.34,2064.57,1.622,1761.39,True,0,0,0,,,,,,,,,,0,0,0
3,26,GKP,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.508,0.34,2064.57,1.622,1761.39,True,0,0,0,,,,,,,,,,0,0,0
4,26,GKP,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.508,0.34,2064.57,1.622,1761.39,True,0,0,0,,,,,,,,,,0,0,0
5,26,DEF,3,5,5.8,0.00666667,0.06,0.0233333,0.026,19.6667,22.4,3.06667,3.18,90,90,8.66667,7.8,2.86356,1.508,0.34,2064.57,1.622,1761.39,True,0.816901,1,,0.8,0,,,,,,,,0,0,0
6,26,DEF,3,4.66667,5.8,0,0.018,0.0433333,0.064,18,22,3.03333,3.22,90,90,6,5.6,2.77489,1.508,0.34,2064.57,1.622,1761.39,True,0.95082,1,,0.8,0,,,,,,,,0,0,0
7,26,DEF,3,2.33333,1.4,0.14,0.14,0.015,0.015,6.66667,4,0.633333,0.38,27,16.2,1.66667,1,2.60768,1.508,0.34,2064.57,1.622,1761.39,True,0.25,0.2,,0.2,0,,,,,,,,0,0,0
8,26,DEF,3,4,4.6,0.0466667,0.048,0.08,0.056,14,16.6,2.03333,1.86,90,90,4,3.8,2.07364,1.508,0.34,2064.57,1.622,1761.39,True,0.71875,1,,0.8,0,,,,,,,,0,0,0
9,26,DEF,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.508,0.34,2064.57,1.622,1761.39,True,0,0,,0,0,,,,,,,,0,0,0
10,26,DEF,3,0,0.2,,0,,0,0,1,0,0.28,0,6.6,0,0.2,0.447214,1.508,0.34,2064.57,1.622,1761.39,True,0.0392157,0,,0,0,,,,,,,,0,0,0
11,26,DEF,3,0.333333,1.4,0,0.03,0.02,0.03,0.666667,4.6,0.466667,0.94,10.6667,24.4,1.66667,1.8,2.60768,1.508,0.34,2064.57,1.622,1761.39,True,0.27451,0.2,,0.2,0,,,,,,,,0,0,0
12,26,DEF,17,0,0,,,,,0,0,0,0,0,0,0,0,0,0.864,1.852,1784.7,1.498,1669.32,False,0,0,,0,0,,,,,,,,0,0,0
13,26,DEF,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.508,0.34,2064.57,1.622,1761.39,True,0,0,,0,0,,,,,,,,0,0,0
14,26,DEF,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.508,0.34,2064.57,1.622,1761.39,True,0,0,,0,0,,,,,,,,0,0,0
15,26,DEF,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.508,0.34,2064.57,1.622,1761.39,True,0,0,,0,0,,,,,,,,0,0,0
16,26,MID,3,0.666667,1.2,0.07,0.11,0.43,0.276667,6.33333,7.4,3.23333,4.26,30,40,2.66667,2.4,1.30384,1.508,0.34,2064.57,1.622,1761.39,True,0.122449,0.4,,,,15.1667,11,1,7,,,,1,0,0
17,26,MID,3,2.66667,2.4,0.05,0.025,0.12,0.185,8.33333,8.2,1.8,1.88,28.6667,43.8,1.66667,1.8,1.81659,1.508,0.34,2064.57,1.622,1761.39,True,0.307692,0.6,,,,10.6,1.33333,0,0.5,,,,0,0,0
18,26,MID,3,5.33333,3.6,0.01,0.018,0.0966667,0.116,16,12.6,4.3,4.3,44.6667,40.4,2.66667,2.4,5.81378,1.508,0.34,2064.57,1.622,1761.39,True,0.529412,0.6,,,,12.4333,9.33333,0.333333,3,,,,0,0,0
19,26,MID,3,2.66667,1.8,0.075,0.1925,0.275,0.1525,13,9,3.96667,3.8,19.6667,26,2.33333,2.8,2.04939,1.508,0.34,2064.57,1.622,1761.39,True,0.264706,0.2,,,,9.23333,14,1,3,,,,0,0,0
20,26,MID,3,3.66667,2.8,0.0766667,0.064,0.116667,0.082,15,11.2,5.1,3.4,80.6667,70,6.33333,5,1.92354,1.508,0.34,2064.57,1.622,1761.39,True,0.411765,0.8,,,,25.9,9.33333,0,2.66667,,,,0,0,0
21,26,MID,3,3,3,0.0466667,0.06,0.343333,0.326,18,19.8,6.86667,7.42,90,90,10.6667,10.4,1.41421,1.508,0.34,2064.57,1.622,1761.39,True,0.394737,1,,,,45.0333,5.66667,0,1.66667,,,,0,1,1
22,26,MID,3,2.33333,1.6,0.49,0.35,0.02,0.26,8.66667,5.8,2.8,2.14,10.6667,13,2.33333,2.2,3.04959,1.508,0.34,2064.57,1.622,1761.39,True,0.296296,0,,,,0.433333,14.6667,2,2,,,,0,0,0
23,26,MID,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.508,0.34,2064.57,1.622,1761.39,True,0,0,,,,0,0,,,,,,0,0,0
