match_id,travel_distance_km,weather_description,temperature_c,wind_speed,pitch_condition,is_local_derby,is_neutral_ground,attendance,lineup_status,lineup_confidence
26-27-prem-arsenal-vs-afc-bournemouth,,,,,,False,False,,,
26-27-prem-brighton-hove-albion-vs-everton,,,,,,False,False,,,
26-27-prem-coventry-city-vs-aston-villa,,,,,,False,False,,,
26-27-prem-crystal-palace-vs-manchester-united,,,,,,False,False,,,
26-27-prem-fulham-vs-brentford,,,,,,False,False,,,
26-27-prem-hull-city-vs-tottenham-hotspur,,,,,,False,False,,,
26-27-prem-ipswich-town-vs-newcastle-united,,,,,,False,False,,,
26-27-prem-liverpool-vs-leeds-united,,,,,,False,False,,,
26-27-prem-manchester-city-vs-chelsea,,,,,,False,False,,,
26-27-prem-sunderland-vs-nottingham-forest,,,,,,False,False,,,
