id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
1,David,Raya Martín,Raya,a,,,6.0,86,1.0,33.9,7,1.0,0.7,275.0,20.0,0,0,0.0,5,-5.0,3605,1438,0.1,21.8,1.7,1.7,4.0,66.0,6.0,,,110.0,17.0,380.0,3.0,820.0,96.0,274.0,16.0,,,,,,,,0.0,0.0,0.0,0.75,1.61,0.45,0.79,1.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75084,17015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,Kepa,Arrizabalaga Revuelta,Arrizabalaga,a,,,4.0,670,43.0,0.4,295,38.0,0.0,418.0,54.0,0,0,0.0,-5,5.0,14,5,0.0,0.0,1.0,1.0,0.0,582.0,66.0,,,571.0,66.0,562.0,53.0,531.0,39.0,573.0,66.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3,Karl,Hein,Hein,u,Has joined Werder Bremen on loan for the rest of the season.,,4.0,690,53.0,0.2,379,54.0,0.0,437.0,64.0,0,0,0.0,0,0.0,0,5,0.0,0.0,0.0,0.0,0.0,599.0,75.0,0.0,0.0,588.0,75.0,580.0,63.0,549.0,49.0,590.0,75.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4,Tommy,Setford,Setford,a,,,3.9,782,90.0,0.2,370,53.0,0.0,404.0,47.0,0,0,0.0,-1,1.0,2,6,0.0,0.0,1.0,1.0,0.0,571.0,60.0,,,560.0,60.0,549.0,45.0,517.0,31.0,562.0,60.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5,Gabriel,dos Santos Magalhães,Gabriel,a,,,7.1,34,1.0,43.1,5,1.0,1.3,201.0,68.0,0,0,0.0,11,-11.0,4919,1106,0.2,24.9,2.3,2.3,6.6,2.0,1.0,100.0,100.0,29.0,11.0,271.0,77.0,136.0,25.0,100.0,26.0,,,,,,,,0.08,0.06,0.14,0.71,0.0,0.54,0.73,1.0,9.17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87165,14083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6,William,Saliba,Saliba,a,,,6.1,84,5.0,14.2,25,9.0,1.3,197.0,67.0,0,0,0.0,1,-1.0,4163,706,0.2,18.2,2.3,2.3,4.1,57.0,23.0,100.0,100.0,112.0,50.0,208.0,53.0,299.0,89.0,202.0,69.0,,,,,,,,0.04,0.03,0.07,0.71,0.0,0.44,0.8,1.04,6.63,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56241,8132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7,Riccardo,Calafiori,Calafiori,d,Knock - 75% chance of playing,,5.6,131,13.0,5.9,66,23.0,0.0,801.0,265.0,0,0,0.0,1,-1.0,44,284,0.0,16.6,0.8,0.8,4.2,49.0,20.0,75.0,75.0,255.0,102.0,254.0,68.0,122.0,22.0,235.0,81.0,,,,,,,,0.18,0.03,0.21,0.56,0.0,0.68,0.5,1.12,5.91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,3114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
8,Jurriën,Timber,J.Timber,i,Ankle injury - Unknown return date,,6.1,82,4.0,19.8,15,5.0,0.0,811.0,267.0,0,0,0.0,6,-6.0,42,17919,0.0,24.4,0.0,0.0,5.0,15.0,4.0,0.0,0.0,96.0,41.0,72.0,14.0,75.0,6.0,68.0,11.0,,,,,,,,0.17,0.06,0.23,0.64,0.0,0.48,0.73,1.03,5.43,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,137506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
9,Jakub,Kiwior,Kiwior,u,has joined Porto on loan for the rest of the season.,,5.4,168,20.0,0.0,595,212.0,0.0,785.0,262.0,0,0,0.0,-1,1.0,0,1,0.0,0.0,0.0,0.0,0.0,812.0,268.0,0.0,0.0,811.0,268.0,810.0,268.0,808.0,268.0,811.0,268.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
10,Myles,Lewis-Skelly,Lewis-Skelly,a,,,5.0,270,42.0,1.4,171,65.0,0.3,324.0,106.0,0,0,0.0,-5,5.0,17,15,0.1,2.6,1.3,1.3,0.9,515.0,176.0,,,423.0,157.0,358.0,126.0,377.0,130.0,419.0,149.0,,,,,,,,0.02,0.02,0.04,1.45,0.0,0.0,1.57,0.45,4.26,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11,Benjamin,White,White,a,,,5.1,225,31.0,0.5,267,100.0,0.7,260.0,86.0,0,0,0.0,-4,4.0,56,21,0.1,6.3,1.7,1.7,3.6,109.0,39.0,100.0,100.0,342.0,130.0,273.0,79.0,338.0,109.0,357.0,121.0,,,,,,,,0.08,0.09,0.17,1.32,0.0,0.54,1.08,1.08,8.28,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
13,Brayden,Clarke,Clarke,a,,,3.7,826,265.0,0.4,279,105.0,0.0,349.0,117.0,0,0,0.0,-3,3.0,44,23,0.0,0.0,1.0,1.0,0.0,528.0,185.0,,,517.0,184.0,499.0,183.0,466.0,177.0,519.0,184.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
14,Maldini,Kacurri,Kacurri,u,has joined Morecambe on loan for the rest of the season.,,3.9,788,231.0,0.1,500,178.0,0.0,410.0,152.0,0,0,0.0,-1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,576.0,209.0,0.0,0.0,565.0,208.0,554.0,208.0,522.0,203.0,567.0,208.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
15,Josh,Nichols,Nichols,a,,,3.7,824,263.0,0.2,358,129.0,0.0,347.0,115.0,0,0,0.0,-3,3.0,9,14,0.0,0.0,1.0,1.0,0.0,527.0,184.0,,,516.0,183.0,497.0,181.0,464.0,175.0,518.0,183.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
16,Bukayo,Saka,Saka,d,Achilles injury - 75% chance of playing,,9.8,6,4.0,7.0,59,21.0,0.0,828.0,373.0,0,0,0.0,-2,2.0,773,634,0.0,13.6,0.8,0.8,4.9,18.0,8.0,75.0,75.0,82.0,26.0,12.0,12.0,9.0,3.0,11.0,8.0,2.0,2.0,1.0,,,,,0.32,0.26,0.58,0.65,0.0,0.45,0.72,0.99,7.35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2773,8348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
17,Martin,Ødegaard,Ødegaard,a,,,7.8,19,13.0,1.6,156,53.0,0.7,287.0,138.0,0,0,0.0,-2,2.0,179,30,0.1,8.2,1.7,1.7,3.0,202.0,81.0,100.0,100.0,240.0,102.0,47.0,41.0,215.0,119.0,145.0,77.0,4.0,,3.0,,,,,0.08,0.25,0.33,1.11,0.0,0.31,1.01,1.09,6.91,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4990,371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
18,Noni,Madueke,Madueke,a,,,6.8,44,28.0,0.8,211,72.0,0.7,284.0,136.0,0,0,0.0,-2,2.0,71,44,0.1,8.2,1.7,1.7,2.5,276.0,116.0,100.0,100.0,286.0,120.0,137.0,91.0,89.0,52.0,171.0,87.0,3.0,,,,,,,0.09,0.2,0.29,1.01,0.0,0.55,0.82,1.28,5.29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717,829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
19,Gabriel,Martinelli Silva,Martinelli,a,,,6.8,45,29.0,0.9,204,71.0,0.7,285.0,137.0,0,0,0.0,-2,2.0,38,44,0.1,7.2,1.7,1.7,1.8,387.0,165.0,100.0,100.0,314.0,139.0,214.0,137.0,81.0,46.0,219.0,107.0,,,,,,,,0.37,0.1,0.47,0.85,0.0,0.19,0.67,0.96,6.53,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
20,Leandro,Trossard,Trossard,a,,,6.5,49,31.0,0.8,221,77.0,0.7,282.0,135.0,0,0,0.0,-5,5.0,76,81,0.1,15.5,1.7,1.7,3.6,113.0,51.0,100.0,100.0,136.0,45.0,50.0,43.0,50.0,30.0,53.0,35.0,,,4.0,,,,,0.26,0.15,0.41,0.64,0.0,0.42,0.78,0.94,6.31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596,862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
21,Declan,Rice,Rice,a,,,7.2,31,18.0,24.5,12,4.0,2.0,149.0,64.0,0,0,0.0,7,-7.0,4113,3405,0.3,23.5,3.0,3.0,5.3,8.0,4.0,100.0,100.0,17.0,6.0,3.0,3.0,102.0,63.0,10.0,7.0,1.0,1.0,,,,,,0.1,0.22,0.32,0.7,0.0,0.46,0.82,1.01,10.92,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71079,34464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
22,Mikel,Merino Zazón,Merino,i,Foot injury - Unknown return date,,5.4,160,100.0,0.8,220,76.0,0.0,780.0,342.0,0,0,0.0,-6,6.0,4,37,0.0,12.2,0.0,0.0,3.1,196.0,77.0,0.0,0.0,216.0,91.0,193.0,127.0,126.0,73.0,195.0,95.0,,,,,,,,0.27,0.13,0.4,0.6,0.0,0.36,0.81,0.9,10.03,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23,Fábio,Ferreira Vieira,Fábio Vieira,u,has joined Hamburger on loan for the rest of the season.,,5.4,167,105.0,0.0,691,278.0,0.0,784.0,344.0,0,0,0.0,-1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,811.0,360.0,0.0,0.0,810.0,359.0,809.0,359.0,807.0,358.0,810.0,359.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
24,Christian,Nørgaard,Nørgaard,a,,,5.1,222,135.0,0.1,441,151.0,0.0,758.0,327.0,0,0,0.0,-4,4.0,1,3,0.0,1.2,1.0,1.0,1.0,502.0,230.0,100.0,100.0,459.0,204.0,484.0,234.0,432.0,208.0,471.0,213.0,,,,,,,,0.08,0.0,0.08,3.58,0.0,0.0,1.61,0.0,17.68,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25,Ethan,Nwaneri,Nwaneri,u,has joined Marseille on loan for the rest of the season.,,5.0,271,165.0,0.1,459,156.0,0.0,748.0,319.0,0,0,0.0,-5,5.0,0,1,0.0,1.6,0.0,0.0,1.3,437.0,195.0,0.0,0.0,473.0,211.0,394.0,198.0,381.0,191.0,452.0,203.0,,,,,,,,0.13,0.04,0.17,0.4,0.0,0.55,0.0,0.0,7.09,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
26,Martín,Zubimendi Ibáñez,Zubimendi,a,,,5.0,265,161.0,3.1,109,35.0,2.0,137.0,53.0,0,0,0.0,-5,5.0,275,451,0.4,24.6,3.0,3.0,3.7,99.0,41.0,100.0,100.0,66.0,18.0,96.0,69.0,112.0,66.0,80.0,49.0,,,,,,,,0.09,0.07,0.16,0.77,0.0,0.49,0.78,1.05,9.11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652,7427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
28,Ismeal,Kabia,Kabia,u,has joined Shrewsbury Town on loan for the rest of the season.,,4.5,489,300.0,0.1,494,175.0,0.0,650.0,247.0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,742.0,309.0,0.0,0.0,740.0,307.0,733.0,307.0,720.0,303.0,740.0,307.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
29,Albert,Sambi Lokonga,Sambi,u,has joined Hamburger permanently.,,4.5,433,256.0,0.0,590,222.0,0.0,601.0,206.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,703.0,275.0,0.0,0.0,697.0,269.0,693.0,272.0,676.0,265.0,699.0,271.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
30,Kai,Havertz,Havertz,a,,,7.3,28,12.0,0.8,210,31.0,2.3,126.0,18.0,0,0,0.0,-2,2.0,468,140,0.3,2.6,3.3,3.3,2.4,293.0,32.0,100.0,100.0,399.0,45.0,353.0,44.0,232.0,46.0,369.0,45.0,,,,,,,,0.56,0.02,0.58,1.0,0.0,0.67,0.67,1.11,5.35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23581,1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
31,Gabriel,Fernando de Jesus,G.Jesus,a,,,6.4,55,20.0,0.3,311,49.0,0.3,340.0,47.0,0,0,0.0,-1,1.0,18,46,0.0,2.8,1.3,1.3,1.5,418.0,50.0,100.0,100.0,369.0,39.0,375.0,49.0,132.0,31.0,325.0,39.0,,,,,,,,0.52,0.07,0.59,1.01,0.0,0.0,1.7,0.57,7.36,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
266,Eberechi,Eze,Eze,a,,,7.2,32,19.0,8.0,49,17.0,1.0,236.0,113.0,0,0,0.0,-3,3.0,711,363,0.1,13.5,2.0,2.0,3.5,129.0,56.0,100.0,100.0,190.0,75.0,146.0,97.0,71.0,42.0,119.0,68.0,,,,,,,,0.22,0.14,0.36,0.68,0.0,0.45,0.73,1.01,6.01,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27507,3008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
662,Cristhian,Mosquera,Mosquera,a,,,5.3,198,25.0,0.2,401,150.0,0.3,330.0,109.0,0,0,0.0,-2,2.0,60,6,0.1,5.5,1.3,1.3,1.8,386.0,142.0,100.0,100.0,318.0,122.0,349.0,123.0,405.0,149.0,378.0,130.0,,,,,,,,0.01,0.06,0.07,0.82,0.0,0.24,0.84,0.84,9.19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
666,Viktor,Gyökeres,Gyökeres,a,,,8.8,9,5.0,12.2,30,7.0,2.0,150.0,20.0,0,0,0.0,-2,2.0,1223,1752,0.2,12.2,3.0,3.0,3.5,131.0,12.0,100.0,100.0,130.0,13.0,175.0,14.0,24.0,14.0,60.0,13.0,,,2.0,,,,,0.46,0.08,0.54,0.68,0.0,0.45,0.59,1.09,3.31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47143,11185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
700,Max,Dowman,Dowman,a,,,4.2,651,373.0,0.7,224,79.0,0.3,297.0,140.0,0,0,0.0,-3,3.0,361,205,0.1,2.9,1.3,1.3,3.0,200.0,79.0,100.0,100.0,427.0,186.0,371.0,190.0,330.0,172.0,406.0,184.0,,,,,,,,1.26,0.16,1.42,0.76,0.0,0.0,1.14,0.0,7.97,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4311,2849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
711,Andre,Harriman-Annous,Harriman-Annous,a,,,4.4,573,345.0,0.0,708,288.0,0.0,584.0,199.0,0,0,0.0,-1,1.0,0,0,0.0,0.0,1.0,1.0,0.0,692.0,269.0,,,686.0,263.0,681.0,266.0,662.0,258.0,688.0,265.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
725,Piero,Hincapié,Hincapie,a,,,5.1,234,35.0,0.8,216,84.0,0.3,327.0,107.0,0,0,0.0,-4,4.0,375,110,0.1,14.7,1.3,1.3,3.4,140.0,53.0,100.0,100.0,152.0,67.0,209.0,54.0,327.0,104.0,233.0,80.0,,,,,,,,0.02,0.08,0.1,0.88,0.0,0.23,1.02,1.02,8.5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8793,1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
759,Marli,Salmon,Salmon,a,,,4.0,735,204.0,0.0,672,236.0,0.0,480.0,194.0,0,0,0.0,0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,635.0,243.0,,,625.0,243.0,618.0,243.0,588.0,240.0,627.0,243.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
32,Emiliano,Martínez Romero,Martinez,a,,,5.1,221,6.0,4.8,81,15.0,0.7,259.0,19.0,0,0,0.0,1,-1.0,744,442,0.1,21.0,0.7,0.7,3.8,85.0,10.0,100.0,100.0,48.0,11.0,415.0,5.0,798.0,91.0,221.0,11.0,,,,,,,,0.0,0.0,0.0,1.36,2.91,0.25,1.16,1.02,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19366,5848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
33,Marco,Bizot,M.Bizot,a,,,4.2,628,29.0,0.4,296,39.0,1.0,208.0,16.0,0,0,0.0,-3,3.0,8,10,0.2,3.3,1.0,1.0,2.3,297.0,28.0,100.0,100.0,356.0,27.0,629.0,80.0,601.0,66.0,418.0,27.0,,,,,,,,0.0,0.0,0.0,1.76,3.09,0.18,1.64,0.91,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
34,Joe,Gauci,Gauci,u,Has joined Port Vale on loan for the rest of the season.,,4.0,689,52.0,0.1,507,75.0,0.0,436.0,63.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,598.0,74.0,0.0,0.0,587.0,74.0,579.0,62.0,548.0,48.0,589.0,74.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
35,Filip,Marschall,Marschall,u,Has joined Stevenage permanently.,,4.0,688,51.0,0.0,756,87.0,0.0,435.0,62.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,597.0,73.0,0.0,0.0,586.0,73.0,578.0,61.0,547.0,47.0,588.0,73.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
36,Matty,Cash,Cash,a,,,4.7,382,64.0,8.4,47,15.0,0.7,251.0,85.0,0,0,0.0,2,-2.0,805,1004,0.1,23.0,0.7,0.7,3.6,106.0,38.0,100.0,100.0,70.0,32.0,63.0,10.0,146.0,29.0,78.0,16.0,3.0,,,,,,,0.04,0.09,0.13,1.38,0.0,0.27,1.06,1.03,5.56,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24060,12389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
37,Lucas,Digne,Digne,a,,,4.5,412,76.0,1.6,154,59.0,1.7,155.0,57.0,0,0,0.0,0,0.0,120,101,0.4,20.0,1.7,1.7,3.2,170.0,67.0,100.0,100.0,179.0,74.0,65.0,11.0,241.0,61.0,141.0,45.0,2.0,2.0,,,,,,0.03,0.17,0.2,1.37,0.0,0.38,1.09,1.04,5.58,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4212,1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
38,Ezri,Konsa Ngoyo,Konsa,a,,,4.4,530,106.0,7.8,51,17.0,0.3,305.0,96.0,0,0,0.0,-1,1.0,287,517,0.1,21.8,0.3,0.3,3.1,185.0,75.0,100.0,100.0,73.0,34.0,282.0,84.0,243.0,63.0,174.0,58.0,,,,,,,,0.04,0.02,0.06,1.45,0.0,0.29,1.27,1.01,5.89,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7847,6959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
39,Ian,Maatsen,Maatsen,a,,,4.2,637,145.0,0.6,249,94.0,2.0,130.0,52.0,0,0,0.0,-3,3.0,32,41,0.5,11.0,2.0,2.0,1.8,367.0,136.0,,,227.0,89.0,104.0,27.0,148.0,30.0,162.0,55.0,,,,,,,,0.08,0.15,0.23,1.51,0.0,0.14,1.42,0.95,6.96,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
40,Tyrone,Mings,Mings,a,,,4.3,578,125.0,0.7,238,90.0,0.3,298.0,94.0,0,0,0.0,-2,2.0,25,28,0.1,10.5,0.3,0.3,3.2,167.0,65.0,100.0,100.0,264.0,109.0,317.0,106.0,272.0,77.0,316.0,106.0,,,,,,,,0.09,0.03,0.12,1.65,0.0,0.26,1.54,1.03,7.36,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
41,Pau,Torres,Pau,a,,,4.3,586,131.0,0.3,321,116.0,0.7,242.0,80.0,0,0,0.0,-2,2.0,9,13,0.2,13.5,0.7,0.7,3.2,168.0,66.0,100.0,100.0,231.0,90.0,365.0,131.0,331.0,106.0,320.0,108.0,,,,,,,,0.04,0.02,0.06,1.22,0.0,0.3,0.98,0.98,6.16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
42,Andrés,García,A.García,a,,,3.9,789,232.0,0.2,373,136.0,0.3,292.0,91.0,0,0,0.0,-1,1.0,8,4,0.1,1.0,0.3,0.3,0.8,516.0,177.0,100.0,100.0,490.0,174.0,458.0,165.0,523.0,204.0,498.0,174.0,,,,,,,,0.0,0.02,0.02,3.67,0.0,0.0,4.74,0.0,2.37,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
43,Álex,Moreno Lopera,Alex Moreno,u,Has joined Girona permanently.,,4.0,667,162.0,1.6,159,62.0,0.0,415.0,154.0,0,0,0.0,0,0.0,0,15,0.0,0.0,0.0,0.0,0.0,581.0,211.0,0.0,0.0,570.0,210.0,560.0,210.0,529.0,206.0,572.0,210.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
44,Lamare,Bogarde,Bogarde,a,,,4.0,709,183.0,0.5,259,99.0,0.0,454.0,173.0,0,0,0.0,0,0.0,18,31,0.0,8.5,0.0,0.0,1.4,421.0,152.0,100.0,100.0,366.0,139.0,346.0,121.0,400.0,145.0,395.0,140.0,,,,,,,,0.0,0.02,0.02,1.35,0.0,0.23,1.47,0.9,5.42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
