match_id,minute,home_xg,away_xg,home_cumulative_xg,away_cumulative_xg
25-26-prem-aston-villa-vs-wolverhampton-wanderers,1,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,3,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,10,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,19,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,20,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,21,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,23,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,33,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,38,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,41,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,45,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,51,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,57,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,67,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,70,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,73,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,74,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,84,0,0,0.0,0.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,90,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,11,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,14,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,19,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,21,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,33,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,42,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,44,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,49,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,52,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,55,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,56,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,58,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,66,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,81,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,85,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,86,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,88,0,0,0.0,0.0
25-26-prem-brentford-vs-burnley,90,0,0,0.0,0.0
25-26-prem-chelsea-vs-arsenal,13,0,0,0.0,0.0
25-26-prem-chelsea-vs-arsenal,16,0,0,0.0,0.0
25-26-prem-chelsea-vs-arsenal,18,0,0,0.0,0.0
25-26-prem-chelsea-vs-arsenal,19,0,0,0.0,0.0
25-26-prem-chelsea-vs-arsenal,32,0,0,0.0,0.0
25-26-prem-chelsea-vs-arsenal,45,0,0,0.0,0.0
25-26-prem-chelsea-vs-arsenal,47,0,0,0.0,0.0
25-26-prem-chelsea-vs-arsenal,48,0,0,0.0,0.0
25-26-prem-chelsea-vs-arsenal,50,0,0,0.0,0.0
25-26-prem-chelsea-vs-arsenal,59,0,0,0.0,0.0
25-26-prem-chelsea-vs-arsenal,71,0,0,0.0,0.0
25-26-prem-chelsea-vs-arsenal,78,0,0,0.0,0.0
25-26-prem-chelsea-vs-arsenal,79,0,0,0.0,0.0
25-26-prem-chelsea-vs-arsenal,87,0,0,0.0,0.0
25-26-prem-chelsea-vs-arsenal,88,0,0,0.0,0.0
25-26-prem-chelsea-vs-arsenal,90,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,1,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,7,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,8,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,10,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,13,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,15,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,20,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,21,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,24,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,26,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,36,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,41,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,42,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,45,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,47,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,54,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,57,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,61,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,63,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,65,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,69,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,76,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,77,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,82,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,84,0,0,0.0,0.0
25-26-prem-crystal-palace-vs-manchester-united,90,0,0,0.0,0.0
25-26-prem-everton-vs-newcastle-united,1,0,0,0.0,0.0
25-26-prem-everton-vs-newcastle-united,8,0,0,0.0,0.0
25-26-prem-everton-vs-newcastle-united,11,0,0,0.0,0.0
25-26-prem-everton-vs-newcastle-united,13,0,0,0.0,0.0
25-26-prem-everton-vs-newcastle-united,25,0,0,0.0,0.0
25-26-prem-everton-vs-newcastle-united,29,0,0,0.0,0.0
25-26-prem-everton-vs-newcastle-united,45,0,0,0.0,0.0
25-26-prem-everton-vs-newcastle-united,51,0,0,0.0,0.0
25-26-prem-everton-vs-newcastle-united,53,0,0,0.0,0.0
25-26-prem-everton-vs-newcastle-united,57,0,0,0.0,0.0
25-26-prem-everton-vs-newcastle-united,58,0,0,0.0,0.0
25-26-prem-everton-vs-newcastle-united,70,0,0,0.0,0.0
25-26-prem-everton-vs-newcastle-united,71,0,0,0.0,0.0
25-26-prem-everton-vs-newcastle-united,76,0,0,0.0,0.0
25-26-prem-everton-vs-newcastle-united,79,0,0,0.0,0.0
25-26-prem-everton-vs-newcastle-united,84,0,0,0.0,0.0
25-26-prem-everton-vs-newcastle-united,90,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,1,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,9,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,20,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,22,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,24,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,25,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,32,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,35,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,43,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,44,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,45,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,48,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,49,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,56,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,63,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,68,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,86,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,88,0,0,0.0,0.0
25-26-prem-manchester-city-vs-leeds-united,90,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,5,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,8,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,10,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,13,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,14,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,17,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,20,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,22,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,26,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,29,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,30,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,34,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,45,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,50,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,52,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,60,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,61,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,66,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,67,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,69,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,70,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,76,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,80,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,83,0,0,0.0,0.0
25-26-prem-nottingham-forest-vs-brighton-hove-albion,88,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,1,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,4,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,5,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,7,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,14,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,15,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,19,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,23,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,24,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,30,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,31,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,34,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,39,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,45,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,46,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,50,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,55,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,62,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,64,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,69,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,79,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,83,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,85,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,89,0,0,0.0,0.0
25-26-prem-sunderland-vs-afc-bournemouth,90,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,4,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,6,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,10,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,11,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,14,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,25,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,45,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,46,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,57,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,59,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,63,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,66,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,67,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,71,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,73,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,77,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,81,0,0,0.0,0.0
25-26-prem-tottenham-hotspur-vs-fulham,83,0,0,0.0,0.0
25-26-prem-west-ham-united-vs-liverpool,4,0,0,0.0,0.0
25-26-prem-west-ham-united-vs-liverpool,11,0,0,0.0,0.0
25-26-prem-west-ham-united-vs-liverpool,16,0,0,0.0,0.0
25-26-prem-west-ham-united-vs-liverpool,18,0,0,0.0,0.0
25-26-prem-west-ham-united-vs-liverpool,21,0,0,0.0,0.0
25-26-prem-west-ham-united-vs-liverpool,30,0,0,0.0,0.0
25-26-prem-west-ham-united-vs-liverpool,36,0,0,0.0,0.0
25-26-prem-west-ham-united-vs-liverpool,39,0,0,0.0,0.0
25-26-prem-west-ham-united-vs-liverpool,50,0,0,0.0,0.0
25-26-prem-west-ham-united-vs-liverpool,56,0,0,0.0,0.0
25-26-prem-west-ham-united-vs-liverpool,58,0,0,0.0,0.0
25-26-prem-west-ham-united-vs-liverpool,60,0,0,0.0,0.0
25-26-prem-west-ham-united-vs-liverpool,76,0,0,0.0,0.0
25-26-prem-west-ham-united-vs-liverpool,88,0,0,0.0,0.0
25-26-prem-west-ham-united-vs-liverpool,90,0,0,0.0,0.0
