player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
24,25-26-champions-league-arsenal-vs-sporting-cp,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,25-26-champions-league-arsenal-vs-sporting-cp,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,25-26-champions-league-arsenal-vs-sporting-cp,76,0,0,0,0.06,0.03,0,0,0,0,36,17,85.0,0.0,2,0,0.0,0,0.0,3,0,3,0,0,0,0,5,2,5,83.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,76,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,25-26-champions-league-arsenal-vs-sporting-cp,70,0,0,0,0.07,0.06,1,0,0,1,68,48,81.0,1.0,6,0,0.0,2,40.0,2,0,1,0,0,0,0,3,0,2,100.0,1,100.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.03,0,0,70,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25-26-champions-league-arsenal-vs-sporting-cp,90,0,0,0,0.0,0.0,0,0,0,0,42,0,0.0,0.0,1,0,0.0,0,0.0,0,0,5,0,3,0,0,0,0,0,0.0,0,0.0,0,0,5,0,1.63,1.63,1,26,3,0.0,0,0,5,0,0.0,0.0,0.0,0,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,25-26-champions-league-arsenal-vs-sporting-cp,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,25-26-champions-league-arsenal-vs-sporting-cp,90,0,0,0,0.0,0.04,0,0,0,0,77,67,99.0,2.0,5,0,0.0,3,75.0,1,4,13,1,0,0,0,1,1,1,50.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,25-26-champions-league-arsenal-vs-sporting-cp,90,0,0,0,0.03,0.01,1,0,0,3,17,7,78.0,0.0,2,0,0.0,0,0.0,0,0,1,0,0,0,0,2,4,2,40.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0,0.0,0.0,0.1,0,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,25-26-champions-league-arsenal-vs-sporting-cp,20,1,0,0,0.62,0.0,1,0,0,1,10,5,100.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1,1,0,0,1,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.79,0,70,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,25-26-champions-league-arsenal-vs-sporting-cp,90,0,0,0,0.0,0.03,0,0,0,2,69,42,84.0,1.0,7,0,0.0,2,67.0,2,1,5,0,3,2,1,4,4,3,43.0,1,100.0,1,1,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0,0.0,0.0,0.0,0,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,25-26-champions-league-arsenal-vs-sporting-cp,90,0,0,0,0.0,0.01,0,0,0,0,73,61,94.0,0.0,4,0,0.0,2,40.0,1,1,3,1,1,1,0,1,2,1,50.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,25-26-champions-league-arsenal-vs-sporting-cp,90,0,0,0,0.0,0.02,0,0,0,0,99,88,96.0,0.0,6,0,0.0,2,67.0,2,1,1,0,3,3,0,5,2,3,60.0,2,100.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,25-26-champions-league-arsenal-vs-sporting-cp,14,0,1,0,0.01,0.4,1,0,0,0,7,6,100.0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.02,0,76,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,25-26-champions-league-arsenal-vs-sporting-cp,76,0,0,0,0.0,0.26,0,0,0,3,46,22,96.0,0.0,0,0,0.0,0,0.0,0,1,2,0,0,0,1,8,5,7,58.0,1,100.0,3,0,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0,0.0,0.0,0.0,0,0,76,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,25-26-champions-league-arsenal-vs-sporting-cp,90,0,0,0,0.0,0.01,0,0,0,3,38,18,82.0,0.0,1,1,100.0,0,0.0,3,1,2,0,1,0,1,4,4,4,50.0,0,0.0,1,2,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,25-26-champions-league-arsenal-vs-sporting-cp,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,25-26-champions-league-arsenal-vs-sporting-cp,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,25-26-champions-league-arsenal-vs-sporting-cp,14,0,0,0,0.0,0.01,0,0,0,0,10,2,100.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,4,3,4,67.0,0,0.0,3,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,76,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,25-26-champions-league-arsenal-vs-sporting-cp,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
