match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-prem-aston-villa-vs-brentford,home,44,Bogarde,31,M,49.7,40.2
25-26-prem-aston-villa-vs-brentford,home,,E. Martínez,42,G,18.3,55.0
25-26-prem-aston-villa-vs-brentford,home,36,Cash,113,D,57.3,17.2
25-26-prem-aston-villa-vs-brentford,home,,D. Luiz,106,M,54.4,60.3
25-26-prem-aston-villa-vs-brentford,home,39,Maatsen,115,D,55.0,81.3
25-26-prem-aston-villa-vs-brentford,home,49,Bailey,43,M,75.3,17.6
25-26-prem-aston-villa-vs-brentford,home,,E. Buendía,88,M,58.6,68.7
25-26-prem-aston-villa-vs-brentford,home,,E. Konsa,97,D,51.8,40.2
25-26-prem-aston-villa-vs-brentford,home,389,Elliott,22,M,76.0,28.4
25-26-prem-aston-villa-vs-brentford,home,808,Abraham,30,F,68.8,54.2
25-26-prem-aston-villa-vs-brentford,home,41,Pau,101,D,48.4,68.7
25-26-prem-aston-villa-vs-brentford,home,47,Rogers,87,M,68.9,53.0
25-26-prem-aston-villa-vs-brentford,home,456,Sancho,68,M,72.3,54.3
25-26-prem-aston-villa-vs-brentford,away,107,Lewis-Potter,8,D,45.6,64.2
25-26-prem-aston-villa-vs-brentford,away,120,Schade,21,M,50.0,81.5
25-26-prem-aston-villa-vs-brentford,away,113,Van den Berg,45,D,32.0,60.4
25-26-prem-aston-villa-vs-brentford,away,124,Henderson,39,M,48.0,41.6
25-26-prem-aston-villa-vs-brentford,away,109,Henry,44,D,39.2,75.0
25-26-prem-aston-villa-vs-brentford,away,106,Collins,9,D,44.4,35.1
25-26-prem-aston-villa-vs-brentford,away,83,O.Dango,21,M,69.5,27.5
25-26-prem-aston-villa-vs-brentford,away,126,Jensen,40,M,42.7,58.9
25-26-prem-aston-villa-vs-brentford,away,129,Yarmoliuk,20,M,38.6,21.1
25-26-prem-aston-villa-vs-brentford,away,116,Hickey,9,D,18.2,70.7
25-26-prem-aston-villa-vs-brentford,away,108,Ajer,55,D,35.9,40.3
25-26-prem-aston-villa-vs-brentford,away,110,Kayode,73,D,43.7,18.4
25-26-prem-aston-villa-vs-brentford,away,,I. Thiago,53,F,48.7,44.9
25-26-prem-aston-villa-vs-brentford,away,101,Kelleher,69,G,9.9,50.5
25-26-prem-aston-villa-vs-brentford,away,125,Janelt,66,M,38.7,60.6
25-26-prem-brighton-hove-albion-vs-everton,home,160,Minteh,26,M,60.3,15.8
25-26-prem-brighton-hove-albion-vs-everton,home,181,Kostoulas,15,F,65.6,58.3
