player_id,gameweek,position,team_code,points_roll3,points_roll5,xg_roll3,xg_roll5,xa_roll3,xa_roll5,bps_roll3,bps_roll5,ict_roll3,ict_roll5,minutes_roll3,minutes_roll5,defcon_roll3,defcon_roll5,points_std5,team_xg_for_roll5,team_xg_against_roll5,team_elo,opp_xg_against_roll5,opp_elo,has_double_gw,ppm_roll5,start_rate_roll5,gkp_saves_roll3,def_clean_sheet_roll5,def_attacking_return_rate,mid_creativity_roll3,mid_threat_roll3,mid_shots_on_target_roll3,mid_touches_box_roll3,fwd_xg_roll3,fwd_shots_on_target_roll3,fwd_touches_box_roll3,is_penalty_taker,is_corner_freekick_taker,is_direct_freekick_taker
1,17,GKP,3,3.33333,3,0,0,0,0,15.6667,13,2.13333,1.82,90,90,0,0,1.73205,1.554,0.77,2043.19,1.35,1810.32,False,0.5,1,2,,,,,,,,,,0,0,0
2,17,GKP,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1.554,0.77,2043.19,1.35,1810.32,False,0,0,0,,,,,,,,,,0,0,0
3,17,GKP,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.554,0.77,2043.19,1.35,1810.32,False,0,0,0,,,,,,,,,,0,0,0
4,17,GKP,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.554,0.77,2043.19,1.35,1810.32,False,0,0,0,,,,,,,,,,0,0,0
5,17,DEF,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.554,0.77,2043.19,1.35,1810.32,False,0,0,,0,0,,,,,,,,0,0,0
6,17,DEF,3,0.666667,0.8,0,0,0.02,0.015,4.66667,5.2,0.866667,0.86,30,36,1.66667,2,1.09545,1.554,0.77,2043.19,1.35,1810.32,False,0.135593,0.4,,0,0,,,,,,,,0,0,0
7,17,DEF,3,2.66667,2,0.09,0.0625,0.02,0.02,11.6667,9.8,2.36667,2.1,58.3333,62,5,6.2,2.91548,1.554,0.77,2043.19,1.35,1810.32,False,0.350877,0.8,,0.2,0,,,,,,,,0,0,0
8,17,DEF,3,2,2.6,0.12,0.232,0.01,0.02,5.66667,6.2,2.4,2.82,75.3333,81.2,5,4.4,1.51658,1.554,0.77,2043.19,1.35,1810.32,False,0.4,0.8,,0,0.2,,,,,,,,0,0,0
9,17,DEF,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.554,0.77,2043.19,1.35,1810.32,False,0,0,,0,0,,,,,,,,0,0,0
10,17,DEF,3,0.666667,0.6,0.03,0.015,0.015,0.0125,2.33333,1.8,1.43333,0.92,21,21.8,0.666667,1,0.547723,1.554,0.77,2043.19,1.35,1810.32,False,0.117647,0,,0,0,,,,,,,,0,0,0
11,17,DEF,3,5.33333,3.2,0.0833333,0.05,0.136667,0.082,22.3333,13.4,5.4,3.24,70,42,6,3.6,6.05805,1.554,0.77,2043.19,1.35,1810.32,False,0.615385,0.6,,0.2,0.2,,,,,,,,0,0,0
12,17,DEF,17,0,0,,,,,0,0,0,0,0,0,0,0,0,1.13,1.22,1789.85,1.482,1784.56,False,0,0,,0,0,,,,,,,,0,0,0
13,17,DEF,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.554,0.77,2043.19,1.35,1810.32,False,0,0,,0,0,,,,,,,,0,0,0
14,17,DEF,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.554,0.77,2043.19,1.35,1810.32,False,0,0,,0,0,,,,,,,,0,0,0
15,17,DEF,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.554,0.77,2043.19,1.35,1810.32,False,0,0,,0,0,,,,,,,,0,0,0
16,17,MID,3,7,6,0.336667,0.262,0.24,0.278,30.6667,25.8,8.8,7.92,65.6667,75.4,4,6,2.91548,1.554,0.77,2043.19,1.35,1810.32,False,0.582524,0.8,,,,35.8667,28,1.33333,6,,,,1,0,0
17,17,MID,3,2,1.4,0.0933333,0.07,0.0833333,0.0725,12.6667,8.2,6.26667,3.84,71,49.2,6.66667,4.4,1.14018,1.554,0.77,2043.19,1.35,1810.32,False,0.179487,0.4,,,,34.0333,14,1,2.33333,,,,0,0,0
18,17,MID,3,1.33333,1.2,0.115,0.0575,0.025,0.0225,3,3,1.93333,1.38,23.6667,23.2,1.33333,1.2,1.09545,1.554,0.77,2043.19,1.35,1810.32,False,0.176471,0.2,,,,1.33333,14.6667,0.5,5,,,,0,0,0
19,17,MID,3,1.66667,1.2,0.126667,0.098,0.0166667,0.012,1.66667,1.6,1.56667,1.2,40,35.2,1.33333,0.8,1.09545,1.554,0.77,2043.19,1.35,1810.32,False,0.176471,0.6,,,,5.43333,10.6667,0,3,,,,0,0,0
20,17,MID,3,2.33333,3.8,0.24,0.233333,0.11,0.1,10.6667,14.2,5,5.26,24.3333,30,2.33333,2.8,5.21536,1.554,0.77,2043.19,1.35,1810.32,False,0.550725,0.2,,,,12.9333,21.3333,1,3.5,,,,0,0,0
21,17,MID,3,3.66667,4.2,0.136667,0.134,0.13,0.17,20.3333,20.8,7,7.04,87.3333,88.4,10.6667,11.4,1.78885,1.554,0.77,2043.19,1.35,1810.32,False,0.583333,1,,,,34.9667,14.6667,1,2.33333,,,,0,1,1
22,17,MID,3,5,5.8,0.26,0.298,0.06,0.128,17,20.6,4.8,5.22,55.6667,68.8,6.66667,6.6,5.21536,1.554,0.77,2043.19,1.35,1810.32,False,0.983051,0.8,,,,10.3,12,0.333333,2,,,,0,0,0
