match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-prem-arsenal-vs-brighton-hove-albion,home,,G. Magalhaes,13,D,40.9,65.9
25-26-prem-arsenal-vs-brighton-hove-albion,home,,G. Jesus,21,F,75.6,68.2
25-26-prem-arsenal-vs-brighton-hove-albion,home,,D. Raya,51,G,14.0,47.9
25-26-prem-arsenal-vs-brighton-hove-albion,home,,G. Martinelli,18,F,81.7,80.4
25-26-prem-arsenal-vs-brighton-hove-albion,home,666,Gyökeres,29,F,68.7,52.6
25-26-prem-arsenal-vs-brighton-hove-albion,home,,M. Zubimendi,66,M,48.5,47.0
25-26-prem-arsenal-vs-brighton-hove-albion,home,21,Rice,83,M,55.7,19.8
25-26-prem-arsenal-vs-brighton-hove-albion,home,10,Lewis-Skelly,60,D,45.0,79.7
25-26-prem-arsenal-vs-brighton-hove-albion,home,16,Saka,64,F,72.2,23.3
25-26-prem-arsenal-vs-brighton-hove-albion,home,20,Trossard,53,F,61.8,77.0
25-26-prem-arsenal-vs-brighton-hove-albion,home,17,Ødegaard,74,M,56.2,44.7
25-26-prem-arsenal-vs-brighton-hove-albion,home,,M. Merino,58,M,51.4,59.8
25-26-prem-arsenal-vs-brighton-hove-albion,home,6,Saliba,74,D,34.1,35.6
25-26-prem-arsenal-vs-brighton-hove-albion,home,725,Hincapie,86,D,43.5,67.4
25-26-prem-arsenal-vs-brighton-hove-albion,away,178,Welbeck,5,F,35.1,28.2
25-26-prem-arsenal-vs-brighton-hove-albion,away,181,Kostoulas,6,F,31.3,78.5
25-26-prem-arsenal-vs-brighton-hove-albion,away,145,De Cuyper,20,D,50.9,82.4
25-26-prem-arsenal-vs-brighton-hove-albion,away,146,Dunk,80,D,33.3,69.0
25-26-prem-arsenal-vs-brighton-hove-albion,away,160,Minteh,28,M,62.0,25.7
25-26-prem-arsenal-vs-brighton-hove-albion,away,162,Gruda,29,M,49.8,25.8
25-26-prem-arsenal-vs-brighton-hove-albion,away,158,Georginio,44,M,57.1,52.9
25-26-prem-arsenal-vs-brighton-hove-albion,away,173,Wieffer,58,D,43.5,21.1
25-26-prem-arsenal-vs-brighton-hove-albion,away,,D. Gómez,39,M,54.4,64.8
25-26-prem-arsenal-vs-brighton-hove-albion,away,166,Ayari,68,M,41.2,49.7
25-26-prem-arsenal-vs-brighton-hove-albion,away,163,Hinshelwood,33,M,47.4,47.9
25-26-prem-arsenal-vs-brighton-hove-albion,away,172,Watson,3,M,76.2,50.7
25-26-prem-arsenal-vs-brighton-hove-albion,away,144,Coppola,71,D,34.1,24.3
25-26-prem-arsenal-vs-brighton-hove-albion,away,151,Van Hecke,88,D,33.7,42.7
25-26-prem-arsenal-vs-brighton-hove-albion,away,139,Verbruggen,78,G,10.7,46.4
25-26-prem-arsenal-vs-brighton-hove-albion,away,148,F.Kadıoğlu,57,D,51.9,60.8
25-26-prem-brentford-vs-afc-bournemouth,home,124,Henderson,8,M,58.3,32.6
25-26-prem-brentford-vs-afc-bournemouth,home,126,Jensen,63,M,55.4,51.7
25-26-prem-brentford-vs-afc-bournemouth,home,116,Hickey,10,D,31.7,76.0
25-26-prem-brentford-vs-afc-bournemouth,home,27,Nelson,7,M,61.6,66.1
25-26-prem-brentford-vs-afc-bournemouth,home,121,Damsgaard,29,M,46.9,42.8
25-26-prem-brentford-vs-afc-bournemouth,home,109,Henry,39,D,40.4,79.1
25-26-prem-brentford-vs-afc-bournemouth,home,106,Collins,70,D,23.5,65.0
25-26-prem-brentford-vs-afc-bournemouth,home,,I. Thiago,57,F,56.1,46.0
25-26-prem-brentford-vs-afc-bournemouth,home,107,Lewis-Potter,44,D,51.7,20.5
25-26-prem-brentford-vs-afc-bournemouth,home,120,Schade,66,M,51.2,66.7
25-26-prem-brentford-vs-afc-bournemouth,home,110,Kayode,80,D,32.8,22.8
25-26-prem-brentford-vs-afc-bournemouth,home,108,Ajer,65,D,25.7,37.5
25-26-prem-brentford-vs-afc-bournemouth,home,101,Kelleher,72,G,8.5,49.0
25-26-prem-brentford-vs-afc-bournemouth,home,125,Janelt,79,M,41.2,48.6
25-26-prem-brentford-vs-afc-bournemouth,home,129,Yarmoliuk,84,M,44.3,35.0
25-26-prem-brentford-vs-afc-bournemouth,away,,J. Soler,16,D,50.3,82.2
25-26-prem-brentford-vs-afc-bournemouth,away,,Evanilson,20,F,66.1,52.6
25-26-prem-brentford-vs-afc-bournemouth,away,697,Adli,7,F,48.2,19.1
25-26-prem-brentford-vs-afc-bournemouth,away,685,Diakité,35,D,30.8,39.6
25-26-prem-brentford-vs-afc-bournemouth,away,67,Petrović,44,G,8.6,51.6
25-26-prem-brentford-vs-afc-bournemouth,away,86,Brooks,43,M,67.2,36.9
25-26-prem-brentford-vs-afc-bournemouth,away,,A. Jiménez,61,D,54.7,19.5
25-26-prem-brentford-vs-afc-bournemouth,away,88,Cook,77,M,50.3,44.9
25-26-prem-brentford-vs-afc-bournemouth,away,90,Scott,68,M,48.5,48.3
25-26-prem-brentford-vs-afc-bournemouth,away,73,Smith,27,D,43.0,22.9
25-26-prem-brentford-vs-afc-bournemouth,away,,E. J. Kroupi,17,F,66.5,67.4
25-26-prem-brentford-vs-afc-bournemouth,away,81,Kluivert,41,M,76.7,48.8
25-26-prem-brentford-vs-afc-bournemouth,away,82,Semenyo,74,M,64.5,78.6
25-26-prem-brentford-vs-afc-bournemouth,away,,M. Senesi,88,D,41.0,67.0
25-26-prem-brentford-vs-afc-bournemouth,away,84,Tavernier,68,M,69.6,39.3
25-26-prem-brentford-vs-afc-bournemouth,away,74,Truffert,67,D,57.1,82.2
25-26-prem-burnley-vs-everton,home,,M. Trésor,5,M,78.5,50.5
25-26-prem-burnley-vs-everton,home,200,Anthony,23,M,59.7,69.8
25-26-prem-burnley-vs-everton,home,470,Dúbravka,73,G,8.4,47.4
25-26-prem-burnley-vs-everton,home,215,Flemming,3,F,76.8,45.0
25-26-prem-burnley-vs-everton,home,202,Bruun Larsen,38,F,62.0,70.1
25-26-prem-burnley-vs-everton,home,205,Cullen,54,M,50.5,59.4
25-26-prem-burnley-vs-everton,home,680,Broja,63,F,63.0,40.2
25-26-prem-burnley-vs-everton,home,,F. Luís,47,M,47.4,56.0
25-26-prem-burnley-vs-everton,home,209,Laurent,76,M,44.2,25.0
25-26-prem-burnley-vs-everton,home,187,Walker,80,D,55.2,17.3
25-26-prem-burnley-vs-everton,home,206,Edwards,63,F,61.7,27.8
25-26-prem-burnley-vs-everton,home,,L. Pires,75,D,50.7,76.9
25-26-prem-burnley-vs-everton,home,676,Ugochukwu,71,M,50.4,46.9
25-26-prem-burnley-vs-everton,home,190,Ekdal,85,D,34.8,44.8
25-26-prem-burnley-vs-everton,home,193,Humphreys,93,D,41.1,70.9
25-26-prem-burnley-vs-everton,away,310,Barry,19,F,57.0,58.6
25-26-prem-burnley-vs-everton,away,296,Patterson,6,D,46.6,18.1
25-26-prem-burnley-vs-everton,away,728,Röhl,17,M,47.5,53.1
25-26-prem-burnley-vs-everton,away,,Beto,40,F,63.4,47.0
25-26-prem-burnley-vs-everton,away,707,Dibling,52,M,61.8,17.3
25-26-prem-burnley-vs-everton,away,,V. Mykolenko,78,D,45.6,84.9
25-26-prem-burnley-vs-everton,away,,C. Alcaraz,65,M,53.0,60.3
25-26-prem-burnley-vs-everton,away,287,Pickford,52,G,14.0,51.9
25-26-prem-burnley-vs-everton,away,293,O'Brien,71,D,47.5,20.2
25-26-prem-burnley-vs-everton,away,303,Garner,88,M,48.5,64.8
25-26-prem-burnley-vs-everton,away,291,Tarkowski,69,D,33.7,37.9
25-26-prem-burnley-vs-everton,away,295,Keane,84,D,33.6,66.6
25-26-prem-burnley-vs-everton,away,300,McNeil,56,M,54.0,71.7
25-26-prem-burnley-vs-everton,away,304,Iroegbunam,81,M,52.2,39.5
25-26-prem-chelsea-vs-aston-villa,home,,J. Gittens,14,M,75.4,80.5
25-26-prem-chelsea-vs-aston-villa,home,250,Delap,3,F,56.7,45.0
25-26-prem-chelsea-vs-aston-villa,home,,Estêvão,11,M,70.6,38.2
25-26-prem-chelsea-vs-aston-villa,home,,B. Badiashile,99,D,41.2,61.6
25-26-prem-chelsea-vs-aston-villa,home,228,Gusto,21,D,49.0,66.5
25-26-prem-chelsea-vs-aston-villa,home,,J. Pedro,23,F,71.5,43.2
25-26-prem-chelsea-vs-aston-villa,home,235,Palmer,51,M,70.9,38.4
25-26-prem-chelsea-vs-aston-villa,home,,A. Garnacho,45,F,76.2,78.8
25-26-prem-chelsea-vs-aston-villa,home,,R. Sánchez,58,G,13.7,50.8
25-26-prem-chelsea-vs-aston-villa,home,,M. Cucurella,53,D,59.6,76.3
25-26-prem-chelsea-vs-aston-villa,home,237,Enzo,70,M,56.1,62.7
25-26-prem-chelsea-vs-aston-villa,home,225,James,98,D,57.5,29.8
25-26-prem-chelsea-vs-aston-villa,home,226,Chalobah,97,D,42.5,33.2
25-26-prem-chelsea-vs-aston-villa,home,,P. Neto,74,M,68.1,15.9
25-26-prem-chelsea-vs-aston-villa,home,,M. Caicedo,96,M,54.3,44.0
25-26-prem-chelsea-vs-aston-villa,away,53,Malen,10,F,52.4,54.7
25-26-prem-chelsea-vs-aston-villa,away,37,Digne,7,D,47.2,80.3
25-26-prem-chelsea-vs-aston-villa,away,44,Bogarde,10,M,54.7,48.5
25-26-prem-chelsea-vs-aston-villa,away,,E. Martínez,47,G,11.2,49.9
25-26-prem-chelsea-vs-aston-villa,away,64,Watkins,20,F,75.0,46.0
25-26-prem-chelsea-vs-aston-villa,away,59,Onana,21,M,37.9,54.6
25-26-prem-chelsea-vs-aston-villa,away,456,Sancho,26,M,64.1,35.6
25-26-prem-chelsea-vs-aston-villa,away,54,McGinn,22,M,39.6,29.9
25-26-prem-chelsea-vs-aston-villa,away,36,Cash,47,D,34.1,21.1
25-26-prem-chelsea-vs-aston-villa,away,719,Lindelöf,47,D,22.8,68.6
25-26-prem-chelsea-vs-aston-villa,away,,E. Konsa,49,D,23.5,36.6
25-26-prem-chelsea-vs-aston-villa,away,39,Maatsen,48,D,33.5,81.9
25-26-prem-chelsea-vs-aston-villa,away,47,Rogers,55,M,49.3,68.1
25-26-prem-chelsea-vs-aston-villa,away,58,Kamara,61,M,34.1,44.0
25-26-prem-chelsea-vs-aston-villa,away,,E. Buendía,51,M,35.2,62.8
25-26-prem-chelsea-vs-aston-villa,away,48,Tielemans,74,M,42.8,58.9
25-26-prem-crystal-palace-vs-tottenham-hotspur,home,269,Esse,20,M,56.2,15.3
25-26-prem-crystal-palace-vs-tottenham-hotspur,home,284,Nketiah,28,F,60.9,58.7
25-26-prem-crystal-palace-vs-tottenham-hotspur,home,732,Uche,18,F,67.2,23.9
25-26-prem-crystal-palace-vs-tottenham-hotspur,home,283,Mateta,54,F,65.2,58.8
25-26-prem-crystal-palace-vs-tottenham-hotspur,home,253,Henderson,44,G,12.8,49.2
