match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-prem-aston-villa-vs-crystal-palace,home,37,Digne,7,D,76.1,79.3
25-26-prem-aston-villa-vs-crystal-palace,home,41,Pau,17,D,42.4,74.1
25-26-prem-aston-villa-vs-crystal-palace,home,48,Tielemans,102,M,55.0,61.1
25-26-prem-aston-villa-vs-crystal-palace,home,64,Watkins,26,F,73.2,65.6
25-26-prem-aston-villa-vs-crystal-palace,home,677,Guessand,28,F,68.2,87.1
25-26-prem-aston-villa-vs-crystal-palace,home,702,Burrowes,16,M,63.9,14.3
25-26-prem-aston-villa-vs-crystal-palace,home,39,Maatsen,103,D,56.8,85.2
25-26-prem-aston-villa-vs-crystal-palace,home,44,Bogarde,8,M,55.3,35.4
25-26-prem-aston-villa-vs-crystal-palace,home,53,Malen,32,F,73.0,35.0
25-26-prem-aston-villa-vs-crystal-palace,home,47,Rogers,46,M,67.5,66.5
25-26-prem-aston-villa-vs-crystal-palace,home,,E. Konsa,106,D,44.7,30.5
25-26-prem-aston-villa-vs-crystal-palace,home,,E. Buendía,47,M,64.4,34.3
25-26-prem-aston-villa-vs-crystal-palace,home,54,McGinn,71,M,56.6,43.7
25-26-prem-aston-villa-vs-crystal-palace,home,33,M.Bizot,37,G,16.2,48.4
25-26-prem-aston-villa-vs-crystal-palace,home,36,Cash,84,D,56.7,16.7
25-26-prem-aston-villa-vs-crystal-palace,home,40,Mings,85,D,41,60.2
25-26-prem-aston-villa-vs-crystal-palace,away,263,Clyne,5,D,39.8,29.0
25-26-prem-aston-villa-vs-crystal-palace,away,,J. Lerma,25,M,47.2,58.1
25-26-prem-aston-villa-vs-crystal-palace,away,,Y. Pino,28,F,56.5,76.1
25-26-prem-aston-villa-vs-crystal-palace,away,283,Mateta,29,F,53.1,45.9
25-26-prem-aston-villa-vs-crystal-palace,away,270,Hughes,42,M,48.7,54.4
25-26-prem-aston-villa-vs-crystal-palace,away,276,Devenny,5,M,47.7,40.5
25-26-prem-aston-villa-vs-crystal-palace,away,253,Henderson,47,G,9.7,50.5
25-26-prem-aston-villa-vs-crystal-palace,away,267,Sarr,45,F,47.9,30.6
25-26-prem-aston-villa-vs-crystal-palace,away,257,Lacroix,59,D,34.8,48.1
25-26-prem-aston-villa-vs-crystal-palace,away,273,Wharton,49,M,47.1,42.6
25-26-prem-aston-villa-vs-crystal-palace,away,261,Richards,61,D,34.0,25.3
25-26-prem-aston-villa-vs-crystal-palace,away,260,Guéhi,79,D,36.6,70.6
25-26-prem-aston-villa-vs-crystal-palace,away,271,Kamada,58,M,52.1,75.4
25-26-prem-aston-villa-vs-crystal-palace,away,,D. Muñoz,79,M,46.3,16.3
25-26-prem-aston-villa-vs-crystal-palace,away,258,Mitchell,71,M,46.8,87.4
25-26-prem-brighton-hove-albion-vs-manchester-city,home,178,Welbeck,15,F,58.8,48.0
25-26-prem-brighton-hove-albion-vs-manchester-city,home,162,Gruda,21,M,70.0,36.5
25-26-prem-brighton-hove-albion-vs-manchester-city,home,166,Ayari,21,M,52.5,57.2
25-26-prem-brighton-hove-albion-vs-manchester-city,home,,D. Gómez,30,M,51.3,41.9
25-26-prem-brighton-hove-albion-vs-manchester-city,home,163,Hinshelwood,35,M,40.2,65.2
25-26-prem-brighton-hove-albion-vs-manchester-city,home,158,Georginio,13,M,79.8,46.7
25-26-prem-brighton-hove-albion-vs-manchester-city,home,160,Minteh,56,M,56.8,19.9
