match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-prem-aston-villa-vs-fulham,home,58,Kamara,19,M,36.3,41.9
25-26-prem-aston-villa-vs-fulham,home,53,Malen,5,F,27.5,21.1
25-26-prem-aston-villa-vs-fulham,home,677,Guessand,46,F,57.3,16.3
25-26-prem-aston-villa-vs-fulham,home,719,Lindelöf,7,D,41.3,36.6
25-26-prem-aston-villa-vs-fulham,home,47,Rogers,55,M,59.3,63.9
25-26-prem-aston-villa-vs-fulham,home,41,Pau,56,D,29.0,61.4
25-26-prem-aston-villa-vs-fulham,home,44,Bogarde,40,M,51.1,55.0
25-26-prem-aston-villa-vs-fulham,home,,E. Martínez,65,G,11.4,49.8
25-26-prem-aston-villa-vs-fulham,home,,E. Konsa,85,D,30.6,35.2
25-26-prem-aston-villa-vs-fulham,home,36,Cash,89,D,37.7,16.2
25-26-prem-aston-villa-vs-fulham,home,64,Watkins,33,F,66.1,59.7
25-26-prem-aston-villa-vs-fulham,home,,E. Buendía,41,M,54.7,26.9
25-26-prem-aston-villa-vs-fulham,home,40,Mings,30,D,37.0,60.4
25-26-prem-aston-villa-vs-fulham,home,37,Digne,48,D,51.4,83.8
25-26-prem-aston-villa-vs-fulham,home,54,McGinn,53,M,50.4,38.7
25-26-prem-aston-villa-vs-fulham,home,389,Elliott,27,M,63.5,42.2
25-26-prem-aston-villa-vs-fulham,away,316,Robinson,21,D,71.0,91.1
25-26-prem-aston-villa-vs-fulham,away,727,Chukwueze,18,F,72.3,42.8
25-26-prem-aston-villa-vs-fulham,away,325,Smith Rowe,21,M,57.4,71.9
25-26-prem-aston-villa-vs-fulham,away,330,Berge,72,M,44.8,60.3
25-26-prem-aston-villa-vs-fulham,away,332,Lukić,66,M,53.9,44.3
25-26-prem-aston-villa-vs-fulham,away,,Kevin,34,M,73.4,87.7
25-26-prem-aston-villa-vs-fulham,away,328,Sessegnon,71,D,45.3,84.4
25-26-prem-aston-villa-vs-fulham,away,314,Leno,55,G,11.2,50.3
25-26-prem-aston-villa-vs-fulham,away,319,Castagne,72,D,42.8,17.3
25-26-prem-aston-villa-vs-fulham,away,318,Bassey,90,D,30.8,74.2
25-26-prem-aston-villa-vs-fulham,away,317,Andersen,72,D,34.2,36.7
25-26-prem-aston-villa-vs-fulham,away,,R. Jiménez,5,F,72.3,73.2
25-26-prem-aston-villa-vs-fulham,away,,A. Traoré,30,F,64.6,48.8
25-26-prem-aston-villa-vs-fulham,away,,J. King,35,M,58.9,59.0
25-26-prem-aston-villa-vs-fulham,away,324,Iwobi,28,M,38.9,83.3
25-26-prem-aston-villa-vs-fulham,away,329,Wilson,39,M,58.7,25.1
25-26-prem-brentford-vs-manchester-united,home,125,Janelt,16,M,64.2,62.9
25-26-prem-brentford-vs-manchester-united,home,109,Henry,7,D,45.2,88.3
25-26-prem-brentford-vs-manchester-united,home,126,Jensen,4,M,70.1,79.7
25-26-prem-brentford-vs-manchester-united,home,128,Onyeka,12,M,56.7,64.5
25-26-prem-brentford-vs-manchester-united,home,101,Kelleher,44,G,11.9,47.2
25-26-prem-brentford-vs-manchester-united,home,116,Hickey,50,D,43.3,79.1
25-26-prem-brentford-vs-manchester-united,home,,I. Thiago,39,F,58.7,36.5
25-26-prem-brentford-vs-manchester-united,home,107,Lewis-Potter,11,D,58.0,14.9
25-26-prem-brentford-vs-manchester-united,home,113,Van den Berg,54,D,36.2,61.2
25-26-prem-brentford-vs-manchester-united,home,120,Schade,45,M,61.1,72.3
25-26-prem-brentford-vs-manchester-united,home,121,Damsgaard,66,M,53.2,32.4
25-26-prem-brentford-vs-manchester-united,home,110,Kayode,72,D,50.0,20.9
25-26-prem-brentford-vs-manchester-united,home,124,Henderson,55,M,45.5,37.9
25-26-prem-brentford-vs-manchester-united,home,106,Collins,70,D,37.7,35.7
25-26-prem-brentford-vs-manchester-united,home,129,Yarmoliuk,70,M,47.7,51.5
25-26-prem-brentford-vs-manchester-united,home,83,O.Dango,52,M,62.8,31.6
25-26-prem-brentford-vs-manchester-united,away,431,Bayindir,41,G,11.3,50.1
25-26-prem-brentford-vs-manchester-united,away,119,Mbeumo,52,F,63.7,21.9
25-26-prem-brentford-vs-manchester-united,away,681,Šeško,35,F,59.0,48.3
25-26-prem-brentford-vs-manchester-united,away,444,Yoro,30,D,38.3,58.9
25-26-prem-brentford-vs-manchester-united,away,458,Mainoo,32,M,49.1,51.8
25-26-prem-brentford-vs-manchester-united,away,455,Mount,12,F,52.0,83.7
25-26-prem-brentford-vs-manchester-united,away,,M. Cunha,58,F,56.4,56.4
25-26-prem-brentford-vs-manchester-united,away,,M. Ugarte,54,M,46.0,63.7
25-26-prem-brentford-vs-manchester-united,away,442,Maguire,48,D,34.4,60.1
25-26-prem-brentford-vs-manchester-united,away,466,Zirkzee,7,F,61.3,66.3
25-26-prem-brentford-vs-manchester-united,away,443,Shaw,80,D,36.2,81.5
25-26-prem-brentford-vs-manchester-united,away,,D. Dalot,64,D,50.2,16.1
25-26-prem-brentford-vs-manchester-united,away,441,Dorgu,68,M,45.2,84.2
25-26-prem-brentford-vs-manchester-united,away,,B. Fernandes,90,M,45.4,52.9
25-26-prem-brentford-vs-manchester-united,away,436,De Ligt,80,D,35.2,36.3
25-26-prem-chelsea-vs-brighton-hove-albion,home,,B. Badiashile,12,D,31.1,64.3
25-26-prem-chelsea-vs-brighton-hove-albion,home,228,Gusto,25,D,60.9,16.7
25-26-prem-chelsea-vs-brighton-hove-albion,home,244,Lavia,17,M,42.5,31.4
25-26-prem-chelsea-vs-brighton-hove-albion,home,,A. Santos,24,M,52.5,40.6
25-26-prem-chelsea-vs-brighton-hove-albion,home,672,Hato,65,D,32.2,65.4
25-26-prem-chelsea-vs-brighton-hove-albion,home,233,Acheampong,26,D,33.4,34.6
25-26-prem-chelsea-vs-brighton-hove-albion,home,,R. Sánchez,76,G,10.7,48.9
25-26-prem-chelsea-vs-brighton-hove-albion,home,,P. Neto,44,M,69.7,64.8
25-26-prem-chelsea-vs-brighton-hove-albion,home,,J. Pedro,56,F,55.0,56.5
25-26-prem-chelsea-vs-brighton-hove-albion,home,,Estêvão,43,M,58.8,29.6
25-26-prem-chelsea-vs-brighton-hove-albion,home,,M. Cucurella,66,D,40.9,80.8
25-26-prem-chelsea-vs-brighton-hove-albion,home,,M. Caicedo,84,M,40.1,48.3
25-26-prem-chelsea-vs-brighton-hove-albion,home,237,Enzo,82,M,54.5,57.6
25-26-prem-chelsea-vs-brighton-hove-albion,home,226,Chalobah,44,D,36.8,30.8
25-26-prem-chelsea-vs-brighton-hove-albion,home,225,James,94,D,55.6,22.6
25-26-prem-chelsea-vs-brighton-hove-albion,away,145,De Cuyper,11,D,50.9,80.0
25-26-prem-chelsea-vs-brighton-hove-albion,away,178,Welbeck,8,F,68.6,67.1
25-26-prem-chelsea-vs-brighton-hove-albion,away,162,Gruda,17,M,73.2,20.6
25-26-prem-chelsea-vs-brighton-hove-albion,away,167,Baleba,40,M,50.7,49.7
25-26-prem-chelsea-vs-brighton-hove-albion,away,158,Georginio,30,M,59.0,48.0
25-26-prem-chelsea-vs-brighton-hove-albion,away,173,Wieffer,34,D,55.8,12.4
25-26-prem-chelsea-vs-brighton-hove-albion,away,160,Minteh,61,M,74.1,53.2
25-26-prem-chelsea-vs-brighton-hove-albion,away,152,Veltman,28,D,33.9,14.9
25-26-prem-chelsea-vs-brighton-hove-albion,away,,K. Mitoma,33,M,55.3,72.4
25-26-prem-chelsea-vs-brighton-hove-albion,away,139,Verbruggen,39,G,11.1,48.5
25-26-prem-chelsea-vs-brighton-hove-albion,away,166,Ayari,53,M,52.6,59.7
25-26-prem-chelsea-vs-brighton-hove-albion,away,180,Tzimas,6,F,79.5,38.1
25-26-prem-chelsea-vs-brighton-hove-albion,away,146,Dunk,76,D,38.7,71.4
25-26-prem-chelsea-vs-brighton-hove-albion,away,148,F.Kadıoğlu,59,D,44.9,72.1
25-26-prem-chelsea-vs-brighton-hove-albion,away,,D. Gómez,43,M,52.3,55.0
25-26-prem-chelsea-vs-brighton-hove-albion,away,151,Van Hecke,95,D,39.7,41.9
25-26-prem-crystal-palace-vs-liverpool,home,276,Devenny,8,M,43.0,13.6
25-26-prem-crystal-palace-vs-liverpool,home,,J. Lerma,21,M,49.6,66.7
25-26-prem-crystal-palace-vs-liverpool,home,284,Nketiah,9,F,58.8,38.2
25-26-prem-crystal-palace-vs-liverpool,home,261,Richards,47,D,31.5,31.2
25-26-prem-crystal-palace-vs-liverpool,home,283,Mateta,38,F,62.6,53.0
25-26-prem-crystal-palace-vs-liverpool,home,267,Sarr,27,F,66.7,43.4
25-26-prem-crystal-palace-vs-liverpool,home,270,Hughes,15,M,69.3,39.1
25-26-prem-crystal-palace-vs-liverpool,home,273,Wharton,42,M,52.6,48.3
25-26-prem-crystal-palace-vs-liverpool,home,258,Mitchell,67,M,44.2,83.4
25-26-prem-crystal-palace-vs-liverpool,home,260,Guéhi,45,D,34.4,70.9
25-26-prem-crystal-palace-vs-liverpool,home,,Y. Pino,39,F,49.7,71.4
25-26-prem-crystal-palace-vs-liverpool,home,,D. Muñoz,49,M,44.7,18.9
25-26-prem-crystal-palace-vs-liverpool,home,271,Kamada,53,M,52.2,70.6
25-26-prem-crystal-palace-vs-liverpool,home,253,Henderson,58,G,8.6,51.2
25-26-prem-crystal-palace-vs-liverpool,home,257,Lacroix,53,D,27.8,53.3
25-26-prem-crystal-palace-vs-liverpool,away,385,Chiesa,15,F,63.3,61.4
25-26-prem-crystal-palace-vs-liverpool,away,686,Ngumoha,8,F,49.0,82.2
25-26-prem-crystal-palace-vs-liverpool,away,384,Gakpo,27,M,75.0,76.2
25-26-prem-crystal-palace-vs-liverpool,away,370,Frimpong,33,D,56.6,15.4
25-26-prem-crystal-palace-vs-liverpool,away,381,M.Salah,44,M,72.7,20.2
25-26-prem-crystal-palace-vs-liverpool,away,388,C.Jones,39,M,52.7,66.0
25-26-prem-crystal-palace-vs-liverpool,away,387,Szoboszlai,107,M,52.7,31.3
25-26-prem-crystal-palace-vs-liverpool,away,373,Virgil,129,D,39.3,63.5
25-26-prem-crystal-palace-vs-liverpool,away,371,Kerkez,92,D,59.5,85.4
25-26-prem-crystal-palace-vs-liverpool,away,499,Isak,27,F,61.7,59.5
25-26-prem-crystal-palace-vs-liverpool,away,,Alisson,69,G,14.4,46.9
25-26-prem-crystal-palace-vs-liverpool,away,374,Konaté,134,D,41.6,38.3
25-26-prem-crystal-palace-vs-liverpool,away,390,Gravenberch,108,M,48.6,40.9
25-26-prem-crystal-palace-vs-liverpool,away,386,Mac Allister,55,M,50.0,62.4
25-26-prem-crystal-palace-vs-liverpool,away,382,Wirtz,65,M,64.5,50.8
25-26-prem-crystal-palace-vs-liverpool,away,375,Bradley,79,D,54.7,13.8
25-26-prem-everton-vs-west-ham-united,home,707,Dibling,11,M,55.2,30.4
25-26-prem-everton-vs-west-ham-united,home,,Beto,27,F,71.9,36.5
25-26-prem-everton-vs-west-ham-united,home,287,Pickford,51,G,15.4,51.9
25-26-prem-everton-vs-west-ham-united,home,295,Keane,85,D,34.2,65.9
25-26-prem-everton-vs-west-ham-united,home,310,Barry,6,F,57.6,59.7
25-26-prem-everton-vs-west-ham-united,home,419,Grealish,68,M,62.6,82.7
25-26-prem-everton-vs-west-ham-united,home,299,Ndiaye,63,M,59.9,28.3
25-26-prem-everton-vs-west-ham-united,home,242,Dewsbury-Hall,70,M,64.2,66.2
25-26-prem-everton-vs-west-ham-united,home,,V. Mykolenko,74,D,46.0,84.8
25-26-prem-everton-vs-west-ham-united,home,302,Gana,82,M,52.8,53.1
25-26-prem-everton-vs-west-ham-united,home,291,Tarkowski,71,D,38.9,38.6
25-26-prem-everton-vs-west-ham-united,home,293,O'Brien,79,D,44.7,15.8
25-26-prem-everton-vs-west-ham-united,home,303,Garner,93,M,58.2,49.6
25-26-prem-everton-vs-west-ham-united,away,623,Potts,30,M,40.4,37.4
25-26-prem-everton-vs-west-ham-united,away,718,S.Magassa,54,M,42.8,45.4
25-26-prem-everton-vs-west-ham-united,away,,M. Kilman,56,D,30.2,64.6
25-26-prem-everton-vs-west-ham-united,away,606,Mavropanos,75,D,35,34.0
25-26-prem-everton-vs-west-ham-united,away,621,Irving,2,M,44.5,55.8
25-26-prem-everton-vs-west-ham-united,away,624,Bowen,43,M,61.8,24.5
25-26-prem-everton-vs-west-ham-united,away,659,Walker-Peters,77,D,51.4,15.9
25-26-prem-everton-vs-west-ham-united,away,615,Summerville,66,M,58.4,72.9
25-26-prem-everton-vs-west-ham-united,away,,M. Fernandes,68,M,48.7,51.1
25-26-prem-everton-vs-west-ham-united,away,625,Füllkrug,56,F,62.0,47.4
25-26-prem-everton-vs-west-ham-united,away,603,Diouf,84,D,44.3,88.8
25-26-prem-everton-vs-west-ham-united,away,,L. Paquetá,89,M,57.3,56.5
25-26-prem-everton-vs-west-ham-united,away,600,Areola,56,G,10.0,46.7
25-26-prem-everton-vs-west-ham-united,away,,L. Guilherme,10,F,62.9,75.2
25-26-prem-leeds-united-vs-afc-bournemouth,home,352,Harrison,13,F,54.4,76.0
25-26-prem-leeds-united-vs-afc-bournemouth,home,698,Okafor,32,F,62.9,78.5
25-26-prem-leeds-united-vs-afc-bournemouth,home,,A. Tanaka,11,M,43.8,17.1
25-26-prem-leeds-united-vs-afc-bournemouth,home,348,Rodon,49,D,39.7,41.5
25-26-prem-leeds-united-vs-afc-bournemouth,home,365,Nmecha,3,F,59.5,29.9
25-26-prem-leeds-united-vs-afc-bournemouth,home,350,Aaronson,58,M,53.8,27.3
25-26-prem-leeds-united-vs-afc-bournemouth,home,343,Struijk,78,D,32.5,73.3
25-26-prem-leeds-united-vs-afc-bournemouth,home,342,Bogle,57,D,46.8,16.3
25-26-prem-leeds-united-vs-afc-bournemouth,home,347,Gudmundsson,70,D,49.3,86.8
25-26-prem-leeds-united-vs-afc-bournemouth,home,691,Calvert-Lewin,56,F,66.2,55.0
25-26-prem-leeds-united-vs-afc-bournemouth,home,493,Longstaff,78,M,48.7,35.3
25-26-prem-leeds-united-vs-afc-bournemouth,home,341,Darlow,72,G,10.6,51.3
25-26-prem-leeds-united-vs-afc-bournemouth,home,660,Stach,49,M,50.0,71.3
25-26-prem-leeds-united-vs-afc-bournemouth,home,354,Ampadu,77,M,41.2,53.4
25-26-prem-leeds-united-vs-afc-bournemouth,away,391,Gannon-Doak,15,M,66.9,79.5
25-26-prem-leeds-united-vs-afc-bournemouth,away,,E. J. Kroupi,13,F,63.0,40.6
25-26-prem-leeds-united-vs-afc-bournemouth,away,,Evanilson,25,F,59.3,42.0
25-26-prem-leeds-united-vs-afc-bournemouth,away,90,Scott,37,M,59.3,56.2
25-26-prem-leeds-united-vs-afc-bournemouth,away,81,Kluivert,31,M,68.2,39.1
25-26-prem-leeds-united-vs-afc-bournemouth,away,74,Truffert,104,D,48.5,83.3
25-26-prem-leeds-united-vs-afc-bournemouth,away,67,Petrović,48,G,10.1,46.7
25-26-prem-leeds-united-vs-afc-bournemouth,away,84,Tavernier,29,M,57.6,31.3
25-26-prem-leeds-united-vs-afc-bournemouth,away,,M. Senesi,134,D,39.2,67.7
25-26-prem-leeds-united-vs-afc-bournemouth,away,82,Semenyo,59,M,61.7,62.5
25-26-prem-leeds-united-vs-afc-bournemouth,away,86,Brooks,38,M,55.7,41.6
25-26-prem-leeds-united-vs-afc-bournemouth,away,697,Adli,58,F,58.8,22.1
