player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
629,25-26-prem-wolverhampton-wanderers-vs-fulham,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,94,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,25-26-prem-wolverhampton-wanderers-vs-fulham,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,94,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,25-26-prem-wolverhampton-wanderers-vs-fulham,90,0,0,0,0.0,0.0,0,0,0,0,52,0,0.0,0.0,0,0,0.0,0,0.0,0,0,9,0,1,0,0,0,0,0,0.0,0,0.0,0,0,2,1,0.51,-0.49,4,37,6,0.0,2,0,0,0,0.0,0.0,0.0,0,0,94,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,25-26-prem-wolverhampton-wanderers-vs-fulham,23,0,0,2,0.11,0.0,0,0,0,1,11,1,20.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,2,2,1,100.0,1,33.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,67,94,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,25-26-prem-wolverhampton-wanderers-vs-fulham,90,0,0,0,0.0,0.01,0,0,0,0,40,0,0.0,0.0,9,0,0.0,0,0.0,0,0,11,0,1,0,0,0,0,0,0.0,0,0.0,0,0,4,1,1.37,0.37,0,12,6,0.0,3,0,2,0,0.0,0.0,0.0,0,0,94,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,25-26-prem-wolverhampton-wanderers-vs-fulham,90,1,0,1,0.79,0.11,1,0,0,2,96,56,86.0,1.0,6,0,0.0,1,50.0,2,4,10,0,5,2,4,8,6,5,50.0,3,75.0,1,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.76,0,0,94,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,25-26-prem-wolverhampton-wanderers-vs-fulham,11,0,0,0,0.0,0.0,0,0,0,0,10,6,60.0,1.0,2,0,0.0,1,50.0,0,0,2,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,79,94,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,25-26-prem-wolverhampton-wanderers-vs-fulham,90,0,0,0,0.0,0.01,0,0,0,0,84,69,90.0,0.0,6,0,0.0,1,33.0,0,1,3,0,6,3,0,0,2,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,94,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,25-26-prem-wolverhampton-wanderers-vs-fulham,11,0,0,0,0.0,0.01,0,0,0,0,5,3,75.0,0.0,2,0,0.0,0,0.0,0,0,3,0,0,0,0,0,2,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,79,94,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,25-26-prem-wolverhampton-wanderers-vs-fulham,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,94,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,25-26-prem-wolverhampton-wanderers-vs-fulham,5,0,0,1,0.15,0.0,0,0,0,1,7,3,100.0,0.0,1,0,0.0,1,100.0,0,0,0,0,1,0,0,1,1,1,50.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,85,94,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
