gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_distance_covered,away_distance_covered,home_walking_distance,away_walking_distance,home_running_distance,away_running_distance,home_sprinting_distance,away_sprinting_distance,home_number_of_sprints,away_number_of_sprints,home_top_speed,away_top_speed,tournament
37.0,,91.0,1867.32,,,43.0,1981.04,False,25-26-prem-afc-bournemouth-vs-manchester-city,/matches/manchester-city-vs-afc-bournemouth/2feiv3#4813735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813735.0,False,False,,,,,,,,,,,,,prem
37.0,,4.0,1839.12,1.0,0.0,21.0,1758.4,True,25-26-prem-newcastle-united-vs-west-ham-united,/matches/west-ham-united-vs-newcastle-united/2yilb8#4813743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813743.0,False,False,,,,,,,,,,,,,prem
37.0,,8.0,1832.84,,,6.0,1771.79,False,25-26-prem-chelsea-vs-tottenham-hotspur,/matches/chelsea-vs-tottenham-hotspur/2eggkj#4813739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813739.0,False,False,,,,,,,,,,,,,prem
37.0,,39.0,1673.54,1.0,1.0,54.0,1801.21,True,25-26-prem-wolverhampton-wanderers-vs-fulham,/matches/wolverhampton-wanderers-vs-fulham/2tookg#4813744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813744.0,False,False,,,,,,,,,,,,,prem
37.0,,1.0,1893.58,3.0,2.0,17.0,1824.39,True,25-26-prem-manchester-united-vs-nottingham-forest,/matches/nottingham-forest-vs-manchester-united/3gnwkc#4813742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813742.0,False,False,,,,,,,,,,,,,prem
37.0,,2.0,1800.64,1.0,0.0,36.0,1861.28,True,25-26-prem-leeds-united-vs-brighton-hove-albion,/matches/leeds-united-vs-brighton-hove-albion/2vqp9d#4813741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813741.0,False,False,,,,,,,,,,,,,prem
37.0,,11.0,1826.1,1.0,3.0,56.0,1705.68,True,25-26-prem-everton-vs-sunderland,/matches/sunderland-vs-everton/2fgq72#4813740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813740.0,False,False,,,,,,,,,,,,,prem
37.0,,94.0,1832.55,2.0,2.0,31.0,1795.94,True,25-26-prem-brentford-vs-crystal-palace,/matches/crystal-palace-vs-brentford/38a4jj#4813738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813738.0,False,False,,,,,,,,,,,,,prem
37.0,,3.0,2059.57,,,90.0,1665.35,False,25-26-prem-arsenal-vs-burnley,/matches/burnley-vs-arsenal/2omsup#4813736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813736.0,False,False,,,,,,,,,,,,,prem
37.0,,7.0,1888.91,4.0,2.0,14.0,1922.57,True,25-26-prem-aston-villa-vs-liverpool,/matches/liverpool-vs-aston-villa/2ydbmv#4813737,45.0,55.0,1.85,1.43,14.0,16.0,9.0,5.0,5.0,3.0,3.0,1.0,299.0,384.0,82.0,87.0,12.0,9.0,4.0,9.0,0.86,0.69,0.98,0.74,1.85,1.43,3.11,1.62,2.0,8.0,3.0,3.0,1.0,1.0,9.0,10.0,5.0,6.0,365.0,443.0,174.0,187.0,125.0,197.0,21.0,17.0,45.0,50.0,1.0,9.0,9.0,38.0,19.0,14.0,19.0,32.0,2.0,3.0,3.0,1.0,0.0,0.0,11.0,9.0,,,5.0,9.0,3.0,3.0,24.0,16.0,3.0,5.0,38.0,43.0,28.0,27.0,51.0,49.0,10.0,16.0,38.0,62.0,8.0,6.0,62.0,46.0,4813737.0,False,False,,,,,,,,,,,,,prem
