id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
101,Caoimhín,Kelleher,Kelleher,a,,,4.8,352,12.0,12.9,26,4.0,5.7,11.0,1.0,6,0,0.0,3,-3.0,2649,1455,1.2,25.4,5.2,5.7,3.8,82.0,11.0,100.0,100.0,20.0,5.0,393.0,4.0,756.0,85.0,178.0,6.0,,,,,,,,0.0,0.01,0.01,1.36,2.66,0.28,1.28,1.0,0.0,33,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,7620.0,16166.0,0.0,0.0,0.0,0.0,0.769999999999996,7.7999999999999545,0.0,0.0,0.7999999999999972,0.0,1.0,14.0,0.0
102,Ellery,Balcombe,Balcombe,a,,,3.9,761,80.0,0.3,350,48.0,0.0,395.0,40.0,0,0,0.0,-1,1.0,5,8,0.0,0.0,-0.5,0.0,0.0,555.0,51.0,,,545.0,51.0,532.0,34.0,500.0,21.0,547.0,51.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Matthew,Cox,Cox,u,has joined Shrewsbury Town on loan for the rest of the season.,,3.9,777,88.0,0.1,441,64.0,0.0,407.0,47.0,0,0,0.0,-1,1.0,0,15,0.0,0.0,0.0,0.0,0.0,566.0,58.0,0.0,0.0,556.0,58.0,544.0,42.0,512.0,29.0,558.0,58.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Julian,Eyestone,Eyestone,a,,,3.9,780,89.0,0.1,473,70.0,0.0,410.0,48.0,0,0,0.0,-1,1.0,0,5,0.0,0.0,-0.5,0.0,0.0,569.0,59.0,,,559.0,59.0,547.0,43.0,515.0,30.0,561.0,59.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Hákon Rafn,Valdimarsson,Valdimarsson,a,,,3.8,805,95.0,0.7,236,31.0,0.0,369.0,27.0,0,0,0.0,-2,2.0,365,51,0.0,0.3,-0.5,0.0,1.0,453.0,36.0,,,460.0,36.0,508.0,19.0,475.0,6.0,484.0,36.0,,,,,,,,0.0,0.0,0.0,0.97,1.0,0.0,3.0,1.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Nathan,Collins,Collins,a,,,4.9,319,52.0,2.7,119,47.0,5.0,17.0,7.0,6,0,0.0,-1,1.0,1122,413,1.0,23.3,4.5,5.0,3.8,83.0,30.0,,,21.0,8.0,253.0,68.0,92.0,9.0,78.0,17.0,,,,,,,,0.08,0.05,0.13,1.34,0.0,0.29,1.29,0.96,9.71,33,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,2775.0,5031.0,0.0,0.28,0.0,0.2799999999999998,0.7700000000000031,9.600000000000023,0.3999999999999915,13.0,2.299999999999997,0.0,6.0,1.0,6.0
107,Keane,Lewis-Potter,Lewis-Potter,a,,,4.8,361,62.0,1.6,155,61.0,4.3,27.0,12.0,6,0,0.0,-2,2.0,421,231,0.9,20.0,3.8,4.3,3.1,188.0,75.0,,,213.0,83.0,128.0,35.0,106.0,14.0,150.0,50.0,,1.0,,,,,,0.15,0.12,0.27,1.48,0.0,0.48,1.43,1.01,3.39,33,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,1131.0,3597.0,0.0,0.36999999999999966,0.2599999999999998,0.6299999999999999,0.7699999999999996,12.400000000000034,29.099999999999966,16.0,5.799999999999997,0.0,3.0,1.0,3.0
108,Kristoffer,Ajer,Ajer,a,,,4.4,527,104.0,0.2,361,132.0,0.0,559.0,229.0,0,0,0.0,-1,1.0,14,78,0.0,15.9,-0.5,0.0,2.9,201.0,80.0,100.0,100.0,174.0,73.0,341.0,118.0,191.0,47.0,243.0,83.0,,,,,,,,0.04,0.04,0.08,1.49,0.0,0.28,1.5,1.0,9.31,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Rico,Henry,Henry,i,Hamstring injury - Unknown return date,,4.3,581,128.0,0.1,436,163.0,0.0,521.0,217.0,0,0,0.0,-2,2.0,3,38,0.0,12.1,0.0,0.0,2.1,322.0,118.0,0.0,0.0,329.0,124.0,307.0,98.0,357.0,118.0,360.0,123.0,,,,,,,,0.01,0.04,0.05,1.63,0.0,0.27,1.5,0.95,4.63,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Benjamin,Arthur,Arthur,u,has joined Celtic on loan for the rest of the season.,,3.8,818,258.0,0.2,389,145.0,0.0,381.0,138.0,0,0,0.0,-2,2.0,0,7,0.0,0.0,0.0,0.0,0.0,544.0,200.0,0.0,0.0,534.0,199.0,518.0,199.0,486.0,194.0,536.0,199.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Benjamin,Fredrick,Fredrick,u,has joined Dender on loan for the rest of the season.,,4.0,733,203.0,0.1,538,192.0,0.0,485.0,191.0,0,0,0.0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,633.0,242.0,0.0,0.0,624.0,242.0,616.0,242.0,586.0,239.0,626.0,242.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Aaron,Hickey,Hickey,a,,,4.0,690,174.0,0.3,302,112.0,0.0,444.0,163.0,0,0,0.0,0,0.0,31,19,0.0,8.2,-0.5,0.0,1.8,367.0,137.0,100.0,100.0,387.0,145.0,407.0,147.0,346.0,113.0,403.0,145.0,,,,,,,,0.06,0.03,0.09,0.99,0.0,0.31,1.22,1.07,6.43,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Kim,Ji-soo,Ji-soo,u,has joined Kaiserslautern on loan for the rest of the season.,,3.9,785,229.0,0.1,530,189.0,0.0,415.0,149.0,0,0,0.0,-1,1.0,0,1,0.0,0.0,0.0,0.0,0.0,574.0,208.0,0.0,0.0,564.0,207.0,552.0,207.0,520.0,202.0,566.0,207.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Jayden,Meghoma,Meghoma,u,Has joined Rangers on loan for the rest of the season.,,4.0,703,181.0,0.0,612,218.0,0.0,456.0,169.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,608.0,224.0,0.0,0.0,599.0,224.0,590.0,224.0,559.0,220.0,601.0,224.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Kevin,Schade,Schade,a,,,7.0,38,23.0,1.7,150,53.0,3.7,55.0,20.0,3,0,0.0,0,0.0,760,548,0.5,15.7,3.2,3.7,3.7,105.0,47.0,100.0,100.0,97.0,31.0,76.0,59.0,12.0,5.0,29.0,24.0,,,3.0,,,,,0.41,0.08,0.49,1.2,0.0,0.38,1.06,1.06,6.49,33,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,3487.0,5554.0,0.0,0.16000000000000014,0.16999999999999993,0.33000000000000007,0.7699999999999996,11.399999999999977,32.0,27.0,7.0,0.0,1.0,5.0,6.0
121,Mikkel,Damsgaard,Damsgaard,a,,,5.6,129,80.0,0.8,212,75.0,2.0,139.0,52.0,5,0,0.0,-4,4.0,122,216,0.4,16.6,1.5,2.0,3.3,158.0,66.0,100.0,100.0,124.0,42.0,30.0,28.0,108.0,65.0,65.0,41.0,,3.0,,,,,,0.11,0.22,0.33,1.32,0.0,0.21,1.43,1.06,10.37,33,5.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,646.0,2764.0,0.0,0.1699999999999997,0.03000000000000025,0.20000000000000018,0.7699999999999996,11.199999999999989,17.5,8.0,3.700000000000003,4.0,1.0,7.0,12.0
122,Antoni,Milambo,Milambo,i,Knee injury - Expected back 01 Jun,,5.2,214,132.0,0.0,657,260.0,0.0,767.0,332.0,0,0,0.0,-3,3.0,2,5,0.0,0.2,0.0,0.0,1.0,504.0,233.0,0.0,0.0,486.0,222.0,462.0,223.0,799.0,353.0,497.0,226.0,,,,,,,,0.0,0.02,0.02,2.98,0.0,0.0,6.0,2.0,8.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Daniel,Muñoz Mejía,Muñoz,a,,,5.8,105,6.0,7.5,52,17.0,2.0,143.0,57.0,0,0,0.0,3,-3.0,2916,681,0.3,19.5,1.5,2.0,5.1,11.0,3.0,100.0,100.0,115.0,51.0,109.0,26.0,77.0,7.0,84.0,19.0,,,,,,,,0.11,0.16,0.27,1.23,0.0,0.43,1.01,1.06,7.42,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10538.0,4840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Maxence,Lacroix,Lacroix,d,Knee injury - 75% chance of playing,,5.1,231,33.0,4.8,79,25.0,2.0,132.0,52.0,0,0,0.0,1,-1.0,201,2404,0.4,25.9,1.1,1.5,4.6,25.0,10.0,75.0,75.0,36.0,13.0,308.0,99.0,116.0,18.0,101.0,28.0,,,,,,,,0.07,0.03,0.1,1.27,0.0,0.35,1.22,1.01,10.83,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,12600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Tyrick,Mitchell,Mitchell,a,,,5.0,256,40.0,2.2,131,52.0,2.5,102.0,36.0,0,0,0.0,0,0.0,1307,260,0.5,23.8,2.0,2.5,3.8,84.0,31.0,,,73.0,36.0,71.0,14.0,163.0,36.0,83.0,18.0,,,,,,,,0.03,0.07,0.1,1.35,0.0,0.36,1.17,1.01,6.62,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960.0,1577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Borna,Sosa,Sosa,a,,,4.8,356,60.0,0.1,447,167.0,0.5,284.0,93.0,0,0,0.0,-2,2.0,16,14,0.1,1.2,0.0,0.5,1.0,492.0,174.0,100.0,100.0,463.0,168.0,421.0,152.0,439.0,165.0,466.0,168.0,,,,,,,,0.0,0.1,0.1,1.38,0.0,0.0,1.67,0.0,11.67,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Chris,Richards,Richards,a,,,4.4,540,115.0,2.4,127,50.0,1.0,210.0,72.0,0,0,0.0,-1,1.0,539,403,0.2,26.4,0.5,1.0,4.3,43.0,17.0,100.0,100.0,41.0,17.0,221.0,59.0,220.0,56.0,120.0,32.0,,,,,,,,0.04,0.05,0.09,1.29,0.0,0.37,1.19,1.0,10.18,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2287.0,4734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Chadi,Riad Dnanou,Chadi Riad,a,,,4.0,709,184.0,0.0,586,210.0,0.0,461.0,172.0,0,0,0.0,0,0.0,13,15,0.0,3.5,-0.5,0.0,2.3,297.0,109.0,100.0,100.0,405.0,152.0,397.0,142.0,399.0,145.0,423.0,151.0,,,,,,,,0.03,0.01,0.04,1.25,0.0,0.29,0.87,0.87,5.19,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Nathaniel,Clyne,Clyne,a,,,3.8,791,234.0,0.5,265,100.0,0.0,358.0,118.0,0,0,0.0,-2,2.0,30,33,0.0,3.9,-0.5,0.0,1.9,348.0,127.0,100.0,100.0,390.0,147.0,346.0,122.0,361.0,120.0,395.0,142.0,,,,,,,,0.08,0.11,0.19,1.33,0.0,0.0,1.64,1.09,7.11,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,Evann,Guessand,Guessand,i,Knee injury - Expected back 02 May,,6.2,77,50.0,0.0,597,224.0,0.0,810.0,358.0,0,0,0.0,-3,3.0,0,37,0.0,6.8,0.0,0.0,2.2,318.0,139.0,0.0,0.0,324.0,147.0,313.0,175.0,172.0,95.0,308.0,152.0,,,,,,,,0.16,0.08,0.24,1.3,0.0,0.2,1.53,0.92,8.28,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,Yéremy,Pino Santos,Yeremy,a,,,5.8,109,70.0,0.2,399,137.0,1.0,229.0,102.0,0,0,0.0,-2,2.0,30,35,0.2,11.7,0.5,1.0,2.4,293.0,127.0,100.0,100.0,222.0,93.0,23.0,22.0,78.0,45.0,69.0,42.0,,1.0,,,,,,0.21,0.27,0.48,1.26,0.0,0.35,1.06,1.11,7.34,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,Jaydee,Canvot,Canvot,a,,,4.5,513,97.0,0.2,414,152.0,2.0,128.0,50.0,0,0,0.0,0,0.0,24,54,0.4,11.6,1.5,2.0,3.7,92.0,35.0,100.0,100.0,254.0,100.0,362.0,129.0,358.0,119.0,340.0,114.0,,,,,,,,0.13,0.03,0.16,1.72,0.0,0.46,1.14,0.91,12.29,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
