id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
45,u,0.0,0.0,3.8,807,247.0,0,0.0,-2,2.0,0.3,356,130.0,0,0,0.0,538.0,193.0,0,0,0.0,362.0,128.0,0.0,0.0,0.0,22076,0,39195,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,192.0,0.0,510.0,191.0,0.0,477.0,185.0,0.0,529.0,192.0,,,,33,,Lino,da Cruz Sousa,Sousa,has joined Rotherham on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
46,u,0.0,0.0,4.0,725,195.0,0,0.0,0,0.0,0.1,468,173.0,0,0,0.0,626.0,235.0,0,0,0.0,468.0,184.0,0.0,0.0,0.0,4656,0,21112,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,235.0,0.0,609.0,235.0,0.0,579.0,232.0,0.0,618.0,235.0,,,,33,,Yasin,Özcan,Yasin,has joined Anderlecht on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
47,a,100.0,100.0,7.4,24,16.0,0,0.0,4,-4.0,23.8,12,4.0,152,9,4.6,29.0,12.0,15,543,7.0,22.0,8.0,0.9,20.5,0.0,6323484,110668,4530684,11791,7.0,7.0,6.47,4.0,10.47,46.16,0.2,0.12,0.32,1.42,665.8,44.0,12.0,628.0,25.0,24.0,804.0,7.0,2.0,209.7,7.0,5.0,,1.0,,33,,Morgan,Rogers,Rogers,,,2920,9,7,9,41,0,0,0,6,0,0,33,203,,,,0.0,0.28,1.26,1.02,6.26,34,45,124
48,a,100.0,100.0,5.9,90,58.0,0,0.0,-1,1.0,0.6,243,86.0,57,2,2.9,211.0,85.0,3,339,2.0,176.0,82.0,0.3,9.7,0.0,162759,1261,350573,269,2.0,2.0,0.99,2.84,3.83,26.26,0.06,0.17,0.23,1.58,366.0,180.0,69.0,453.3,55.0,46.0,152.0,208.0,113.0,97.2,120.0,69.0,5.0,,,33,,Youri,Tielemans,Tielemans,,,1498,0,4,4,21,0,0,0,0,0,0,17,163,,,,0.0,0.24,1.26,1.02,9.79,46,42,75
49,a,100.0,100.0,5.5,139,86.0,0,0.0,0,0.0,0.1,469,162.0,13,0,1.4,429.0,189.0,0,42,0.0,795.0,352.0,0.0,2.4,0.0,8914,166,51683,127,0.0,0.0,0.31,1.21,1.52,5.37,0.08,0.33,0.41,1.45,55.0,416.0,181.0,122.8,256.0,159.0,59.0,328.0,171.0,23.7,376.0,177.0,4.0,,,33,,Leon,Bailey,Bailey,,,334,0,1,0,8,0,0,0,1,0,0,2,33,,,,0.0,0.0,2.16,0.54,8.89,7,3,23
50,a,100.0,100.0,5.3,185,116.0,0,0.0,-2,2.0,0.4,298,103.0,85,1,2.7,238.0,93.0,8,299,1.0,250.0,119.0,0.2,16.0,0.0,226796,410,207069,651,1.0,1.0,3.11,1.93,5.04,24.35,0.19,0.12,0.31,1.48,347.6,187.0,73.0,334.5,100.0,73.0,324.0,86.0,49.0,99.3,114.0,66.0,,6.0,2.0,33,,Emiliano,Buendía Stati,Buendía,,,1485,5,2,3,21,0,0,0,6,0,0,18,163,,,,0.0,0.18,1.27,1.09,9.88,38,30,95
51,u,0.0,0.0,5.5,147,93.0,0,0.0,0,0.0,0.0,696,281.0,0,0,0.0,817.0,365.0,0,0,0.0,796.0,353.0,0.0,0.0,0.0,1383,0,3807,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,364.0,0.0,815.0,364.0,0.0,813.0,363.0,0.0,816.0,364.0,,,,33,,Samuel,Iling-Junior,Iling Jr,has joined Pisa on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
53,u,0.0,0.0,5.1,225,137.0,0,0.0,-4,4.0,0.4,291,100.0,55,0,2.6,257.0,106.0,3,161,0.0,758.0,328.0,0.0,10.8,0.0,172896,0,340226,106,0.0,0.0,4.03,0.35,4.38,10.59,0.57,0.05,0.62,1.49,183.4,303.0,132.0,99.7,288.0,170.0,290.0,100.0,61.0,56.3,255.0,127.0,,,,33,,Donyell,Malen,Malen,has joined Roma on loan for the rest of the season.,,640,4,2,1,10,0,0,0,0,0,0,5,16,,,,0.0,0.14,1.41,0.7,2.25,4,2,10
54,a,100.0,100.0,5.3,183,114.0,0,0.0,-2,2.0,0.7,239,84.0,89,5,3.4,141.0,59.0,6,370,3.0,123.0,46.0,0.6,16.8,0.0,234896,5973,249959,776,3.0,3.0,2.72,3.35,6.07,29.17,0.13,0.16,0.29,1.39,378.8,169.0,60.0,495.3,44.0,39.0,235.0,125.0,73.0,110.7,87.0,52.0,,,,33,,John,McGinn,McGinn,,,1886,4,3,8,24,0,0,0,4,0,0,25,137,,,,0.0,0.38,1.15,1.19,6.54,27,31,79
55,a,100.0,100.0,4.8,347,217.0,0,0.0,-2,2.0,0.1,498,178.0,39,2,2.4,281.0,118.0,3,168,2.0,155.0,66.0,0.4,8.1,0.0,14669,148,14737,213,2.0,2.0,0.81,1.11,1.92,7.92,0.14,0.19,0.33,1.33,163.2,323.0,146.0,115.1,266.0,164.0,131.0,233.0,127.0,41.0,311.0,153.0,,,,33,,Ross,Barkley,Barkley,,,535,2,1,1,8,0,0,0,0,0,0,4,56,,,,0.0,0.17,1.35,0.67,9.42,10,14,32
