match_id,travel_distance_km,weather_description,temperature_c,wind_speed,pitch_condition,is_local_derby,is_neutral_ground,attendance,lineup_status,lineup_confidence
26-27-prem-arsenal-vs-aston-villa,,,,,,False,False,,,
26-27-prem-brentford-vs-leeds-united,,,,,,False,False,,,
26-27-prem-brighton-hove-albion-vs-chelsea,,,,,,False,False,,,
26-27-prem-everton-vs-afc-bournemouth,,,,,,False,False,,,
26-27-prem-fulham-vs-sunderland,,,,,,False,False,,,
26-27-prem-hull-city-vs-coventry-city,,,,,,False,False,,,
26-27-prem-ipswich-town-vs-manchester-united,,,,,,False,False,,,
26-27-prem-manchester-city-vs-crystal-palace,,,,,,False,False,,,
26-27-prem-newcastle-united-vs-tottenham-hotspur,,,,,,False,False,,,
26-27-prem-nottingham-forest-vs-liverpool,,,,,,False,False,,,
