player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
586,25-26-prem-wolverhampton-wanderers-vs-tottenham-hotspur,27,0,0,0,0.0,0.0,0,0,0,0,8,4,80.0,0.0,1,0,0.0,0,0.0,1,0,1,0,0,0,0,2,3,2,50.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,63,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,25-26-prem-wolverhampton-wanderers-vs-tottenham-hotspur,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,25-26-prem-wolverhampton-wanderers-vs-tottenham-hotspur,86,0,0,0,0.01,0.13,0,0,0,1,46,10,67.0,1.0,8,2,40.0,1,25.0,4,1,1,0,2,1,1,6,4,5,56.0,1,100.0,1,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,86,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,25-26-prem-sunderland-vs-nottingham-forest,88,1,0,0,0.52,0.01,2,0,0,2,24,10,83.0,0.0,1,0,0.0,0,0.0,0,1,0,2,2,2,0,4,3,0,0.0,4,57.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.29,0,0,88,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,25-26-prem-sunderland-vs-nottingham-forest,90,0,0,0,0.0,0.0,0,0,0,0,29,0,0.0,0.0,3,0,0.0,0,0.0,0,0,6,0,0,0,0,1,0,1,100.0,0,0.0,1,0,4,0,0.28,0.28,0,9,5,0.0,1,0,2,0,0.0,0.0,0.0,0,0,95,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,25-26-prem-sunderland-vs-nottingham-forest,90,0,0,0,0.06,0.4,0,0,0,1,91,67,91.0,2.0,17,1,33.0,4,57.0,2,1,2,0,1,0,1,4,3,4,67.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,95,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,25-26-prem-sunderland-vs-nottingham-forest,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,95,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,25-26-prem-sunderland-vs-nottingham-forest,45,0,0,0,0.0,0.09,0,0,0,0,39,24,80.0,0.0,8,0,0.0,1,14.0,0,2,3,0,1,0,0,2,1,2,100.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,46,95,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,25-26-prem-sunderland-vs-nottingham-forest,90,0,0,0,0.0,0.1,0,0,0,3,61,23,82.0,1.0,2,1,17.0,0,0.0,1,0,3,0,1,1,0,6,4,6,67.0,0,0.0,2,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,95,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,25-26-prem-sunderland-vs-nottingham-forest,2,0,1,0,0.0,0.01,0,0,0,1,5,2,67.0,1.0,1,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,88,95,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,25-26-prem-sunderland-vs-nottingham-forest,90,0,0,0,0.05,0.01,0,0,0,0,58,24,69.0,0.0,6,0,0.0,1,50.0,4,0,1,0,5,3,3,11,5,6,60.0,5,83.0,2,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,95,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,25-26-prem-sunderland-vs-nottingham-forest,90,0,0,0,0.23,0.01,1,0,0,6,54,26,68.0,0.0,5,0,0.0,4,50.0,0,2,4,1,2,1,0,5,4,1,50.0,4,57.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.04,0,0,95,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,25-26-prem-sunderland-vs-nottingham-forest,90,0,0,0,0.0,0.0,0,0,0,0,36,11,79.0,0.0,0,0,0.0,2,67.0,3,1,2,1,15,6,0,6,5,4,57.0,2,50.0,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,95,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,25-26-prem-sunderland-vs-nottingham-forest,23,0,0,0,0.0,0.0,0,0,0,0,19,8,73.0,0.0,2,0,0.0,1,50.0,1,0,0,0,5,2,0,4,2,2,50.0,2,100.0,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,67,95,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,25-26-prem-sunderland-vs-nottingham-forest,90,1,1,0,0.08,0.1,1,0,0,2,44,20,71.0,1.0,5,1,100.0,2,50.0,1,0,6,0,2,0,0,3,4,2,40.0,1,50.0,0,1,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0,0.0,0.0,0.31,0,0,95,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,25-26-prem-sunderland-vs-nottingham-forest,45,0,0,0,0.0,0.02,0,0,0,0,24,13,76.0,0.0,5,0,0.0,2,50.0,1,0,2,1,2,1,1,2,2,2,67.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,46,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
