match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-prem-arsenal-vs-newcastle-united,home,,B. White,50,D,52.8,15.4
25-26-prem-arsenal-vs-newcastle-united,home,,D. Raya,55,G,11.0,48.9
25-26-prem-arsenal-vs-newcastle-united,home,16,Saka,12,F,76.5,25.1
25-26-prem-arsenal-vs-newcastle-united,home,,Gabriel,68,D,32.6,63.6
25-26-prem-arsenal-vs-newcastle-united,home,30,Havertz,15,F,68.4,48.8
25-26-prem-arsenal-vs-newcastle-united,home,725,Hincapie,53,D,35.6,81.6
25-26-prem-arsenal-vs-newcastle-united,home,666,Gyökeres,24,F,63.3,48.6
25-26-prem-arsenal-vs-newcastle-united,home,266,Eze,20,M,59.9,60.1
25-26-prem-arsenal-vs-newcastle-united,home,,G. Martinelli,23,F,58.0,62.5
25-26-prem-arsenal-vs-newcastle-united,home,18,Madueke,50,M,69.0,20.3
25-26-prem-arsenal-vs-newcastle-united,home,10,Lewis-Skelly,6,D,49.7,61.9
25-26-prem-arsenal-vs-newcastle-united,home,,M. Zubimendi,77,M,48.8,44.3
25-26-prem-arsenal-vs-newcastle-united,home,17,Ødegaard,78,M,59.4,32.2
25-26-prem-arsenal-vs-newcastle-united,home,21,Rice,71,M,50.8,53.7
25-26-prem-arsenal-vs-newcastle-united,home,6,Saliba,69,D,33.9,28.4
25-26-prem-arsenal-vs-newcastle-united,away,469,Pope,58,G,13.7,51.0
25-26-prem-arsenal-vs-newcastle-united,away,500,Osula,20,F,72.3,74.4
25-26-prem-arsenal-vs-newcastle-united,away,494,Willock,41,M,59.2,47.2
25-26-prem-arsenal-vs-newcastle-united,away,489,J.Murphy,36,F,62.6,16.6
25-26-prem-arsenal-vs-newcastle-united,away,487,Barnes,15,F,67.2,33.6
25-26-prem-arsenal-vs-newcastle-united,away,135,Wissa,15,F,68.7,50.1
25-26-prem-arsenal-vs-newcastle-united,away,714,Woltemade,8,F,58.7,38.7
25-26-prem-arsenal-vs-newcastle-united,away,52,J.Ramsey,54,M,52.4,70.2
25-26-prem-arsenal-vs-newcastle-united,away,491,Tonali,84,M,49.3,49.2
25-26-prem-arsenal-vs-newcastle-united,away,486,Elanga,11,F,67.8,13.0
25-26-prem-arsenal-vs-newcastle-united,away,,B. Guimarães,78,M,53.5,52.0
25-26-prem-arsenal-vs-newcastle-united,away,476,Burn,76,D,40.6,77.6
25-26-prem-arsenal-vs-newcastle-united,away,475,Botman,95,D,35.3,62.8
25-26-prem-arsenal-vs-newcastle-united,away,497,L.Miley,76,M,54.0,19.5
25-26-prem-arsenal-vs-newcastle-united,away,684,Thiaw,91,D,41.2,31.4
25-26-prem-fulham-vs-aston-villa,home,727,Chukwueze,33,F,68.6,78.7
25-26-prem-fulham-vs-aston-villa,home,325,Smith Rowe,41,M,60.5,73.0
25-26-prem-fulham-vs-aston-villa,home,319,Castagne,47,D,38.2,22.7
25-26-prem-fulham-vs-aston-villa,home,,R. Jimenez,34,F,59.3,46.3
25-26-prem-fulham-vs-aston-villa,home,314,Leno,50,G,8.5,49.3
25-26-prem-fulham-vs-aston-villa,home,424,Bobb,12,M,76.4,69.5
25-26-prem-fulham-vs-aston-villa,home,,R. Muniz,25,F,62.9,34.4
25-26-prem-fulham-vs-aston-villa,home,,J. King,12,M,62.4,57.9
25-26-prem-fulham-vs-aston-villa,home,316,Robinson,11,D,42.3,86.3
25-26-prem-fulham-vs-aston-villa,home,332,Lukić,55,M,59.1,45.2
25-26-prem-fulham-vs-aston-villa,home,328,Sessegnon,56,D,49.0,83.1
25-26-prem-fulham-vs-aston-villa,home,330,Berge,48,M,49.3,60.5
25-26-prem-fulham-vs-aston-villa,home,317,Andersen,77,D,37.0,39.7
25-26-prem-fulham-vs-aston-villa,home,318,Bassey,86,D,31.9,77.5
25-26-prem-fulham-vs-aston-villa,home,329,Wilson,51,M,45.4,23.1
25-26-prem-fulham-vs-aston-villa,away,54,McGinn,48,M,57.5,24.1
