player_id,gameweek,position,team_code,points_roll3,points_roll5,xg_roll3,xg_roll5,xa_roll3,xa_roll5,bps_roll3,bps_roll5,ict_roll3,ict_roll5,minutes_roll3,minutes_roll5,defcon_roll3,defcon_roll5,points_std5,team_xg_for_roll5,team_xg_against_roll5,team_elo,opp_xg_against_roll5,opp_elo,has_double_gw,ppm_roll5,start_rate_roll5,gkp_saves_roll3,def_clean_sheet_roll5,def_attacking_return_rate,mid_creativity_roll3,mid_threat_roll3,mid_shots_on_target_roll3,mid_touches_box_roll3,fwd_xg_roll3,fwd_shots_on_target_roll3,fwd_touches_box_roll3,is_penalty_taker,is_corner_freekick_taker,is_direct_freekick_taker
1,16,GKP,3,3.66667,2.8,0,0,0,0,17,11,2.33333,1.58,90,90,0,0,1.92354,1.732,0.782,2042.27,2.08,1653.79,False,0.466667,1,2.66667,,,,,,,,,,0,0,0
2,16,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.732,0.782,2042.27,2.08,1653.79,False,0,0,0,,,,,,,,,,0,0,0
3,16,GKP,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.732,0.782,2042.27,2.08,1653.79,False,0,0,0,,,,,,,,,,0,0,0
4,16,GKP,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.732,0.782,2042.27,2.08,1653.79,False,0,0,0,,,,,,,,,,0,0,0
5,16,DEF,3,0,0.2,,0,,0.03,0,1.2,0,0.82,0,18,0,1,0.447214,1.732,0.782,2042.27,2.08,1653.79,False,0.0322581,0.2,,0,0,,,,,,,,0,0,0
6,16,DEF,3,0,0.6,,0.08,,0.02,0,3.2,0,0.9,0,36,0,2.2,0.894427,1.732,0.782,2042.27,2.08,1653.79,False,0.101695,0.4,,0,0,,,,,,,,0,0,0
7,16,DEF,3,2.66667,2.2,0.06,0.096,0.0166667,0.026,13.3333,9.6,2.9,3.18,73.3333,80,8,7.2,2.77489,1.732,0.782,2042.27,2.08,1653.79,False,0.385965,1,,0.2,0,,,,,,,,0,0,0
8,16,DEF,3,2,2.4,0.176667,0.206,0.0133333,0.022,6,6.2,1.86667,2.66,75.3333,81.2,6.33333,4.8,1.67332,1.732,0.782,2042.27,2.08,1653.79,False,0.369231,0.8,,0,0.2,,,,,,,,0,0,0
9,16,DEF,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.732,0.782,2042.27,2.08,1653.79,False,0,0,,0,0,,,,,,,,0,0,0
10,16,DEF,3,0.333333,0.4,0,0,0.01,0.00666667,-0.666667,0.2,0.133333,0.08,16.3333,10,1,0.6,0.547723,1.732,0.782,2042.27,2.08,1653.79,False,0.0784314,0,,0,0,,,,,,,,0,0,0
11,16,DEF,3,5,3,0.0833333,0.0625,0.133333,0.1,21.3333,12.8,5.06667,3.04,60,36,6,3.6,6.16441,1.732,0.782,2042.27,2.08,1653.79,False,0.566038,0.4,,0.2,0.2,,,,,,,,0,0,0
12,16,DEF,17,0,0,,,,,0,0,0,0,0,0,0,0,0,1.258,1.284,1776.16,1.052,1826.74,False,0,0,,0,0,,,,,,,,0,0,0
