player_id,gameweek,position,team_code,points_roll3,points_roll5,xg_roll3,xg_roll5,xa_roll3,xa_roll5,bps_roll3,bps_roll5,ict_roll3,ict_roll5,minutes_roll3,minutes_roll5,defcon_roll3,defcon_roll5,points_std5,team_xg_for_roll5,team_xg_against_roll5,team_elo,opp_xg_against_roll5,opp_elo,has_double_gw,ppm_roll5,start_rate_roll5,gkp_saves_roll3,def_clean_sheet_roll5,def_attacking_return_rate,mid_creativity_roll3,mid_threat_roll3,mid_shots_on_target_roll3,mid_touches_box_roll3,fwd_xg_roll3,fwd_shots_on_target_roll3,fwd_touches_box_roll3,is_penalty_taker,is_corner_freekick_taker,is_direct_freekick_taker
1,38,GKP,3,7,6.4,0,0,0.00333333,0.002,23.6667,22,1.23333,1.62,90,90,0,0,3.50714,1.56,0.814,2063.76,1.758,1803.82,False,1.03226,1,1.33333,,,,,,,,,,0,0,0
2,38,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0.814,2063.76,1.758,1803.82,False,0,0,0,,,,,,,,,,0,0,0
3,38,GKP,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.56,0.814,2063.76,1.758,1803.82,False,0,0,0,,,,,,,,,,0,0,0
4,38,GKP,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.56,0.814,2063.76,1.758,1803.82,False,0,0,0,,,,,,,,,,0,0,0
5,38,DEF,3,7.66667,6.2,0.313333,0.192,0.0233333,0.018,27,22.4,4.56667,4.18,90,90,8,8,4.02492,1.56,0.814,2063.76,1.758,1803.82,False,0.849315,1,,0.8,0,,,,,,,,0,0,0
6,38,DEF,3,6.33333,5.8,0,0,0.16,0.102,26.6667,24.2,3.56667,3,90,90,7,7.4,1.92354,1.56,0.814,2063.76,1.758,1803.82,False,0.920635,1,,0.8,0,,,,,,,,0,0,0
7,38,DEF,3,5,3,0.146667,0.146667,0.0566667,0.0566667,15.3333,9.2,4.83333,2.9,68.6667,41.2,2.33333,1.4,3.74166,1.56,0.814,2063.76,1.758,1803.82,False,0.535714,0.6,,0.4,0,,,,,,,,0,0,0
8,38,DEF,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.56,0.814,2063.76,1.758,1803.82,False,0,0,,0,0,,,,,,,,0,0,0
9,38,DEF,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.56,0.814,2063.76,1.758,1803.82,False,0,0,,0,0,,,,,,,,0,0,0
10,38,DEF,3,4.33333,2.8,0,0,0.03,0.02,18,11.4,1.43333,0.98,65.6667,41.2,1.33333,1,2.94958,1.56,0.814,2063.76,1.758,1803.82,False,0.56,0.4,,0.4,0,,,,,,,,0,0,0
11,38,DEF,3,2.33333,2.8,0,0,0.075,0.045,10,11.2,1.2,1.16,36.3333,43,1.33333,1.6,2.94958,1.56,0.814,2063.76,1.758,1803.82,False,0.54902,0.6,,0.4,0,,,,,,,,0,0,0
12,38,DEF,17,0,0,,,,,0,0,0,0,0,0,0,0,0,1.464,1.852,1822.17,1.684,1871.97,False,0,0,,0,0,,,,,,,,0,0,0
13,38,DEF,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.56,0.814,2063.76,1.758,1803.82,False,0,0,,0,0,,,,,,,,0,0,0
14,38,DEF,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.56,0.814,2063.76,1.758,1803.82,False,0,0,,0,0,,,,,,,,0,0,0
15,38,DEF,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.56,0.814,2063.76,1.758,1803.82,False,0,0,,0,0,,,,,,,,0,0,0
16,38,MID,3,7.66667,4.8,0.176667,0.1425,0.466667,0.3525,23.6667,14.6,8.5,5.54,71.3333,44.6,6.66667,4.2,5.26308,1.56,0.814,2063.76,1.758,1803.82,False,0.48,0.6,,,,37.1,19,0.333333,5.33333,,,,1,0,0
17,38,MID,3,2.33333,2.4,0.105,0.06,0.095,0.185,7.33333,10.8,2.26667,4.14,37.6667,58.6,1.66667,4.2,1.51658,1.56,0.814,2063.76,1.758,1803.82,False,0.307692,0.6,,,,11.1,3,0,1.5,,,,0,0,0
