player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
101,25-26-prem-liverpool-vs-brentford,90,0,0,0,0.0,0.0,0,0,0,0,52,0,0.0,0.0,2,0,0.0,0,0.0,0,0,10,0,3,0,0,1,0,0,0.0,1,100.0,0,0,7,1,2.68,1.68,0,19,5,0.0,1,0,6,0,0.0,0.0,0.0,0,0,95,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,25-26-prem-burnley-vs-wolverhampton-wanderers,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,94,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,25-26-prem-brighton-hove-albion-vs-manchester-united,74,1,0,1,0.92,0.01,1,0,0,4,19,10,77.0,1.0,1,0,0.0,0,0.0,0,0,3,0,0,0,0,1,4,1,33.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,1.0,0,0,74,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,25-26-prem-west-ham-united-vs-leeds-united,90,0,0,0,0.0,0.0,0,0,0,0,50,29,85.0,1.0,5,0,0.0,1,50.0,2,1,5,0,5,4,0,3,3,3,60.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,94,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,25-26-prem-burnley-vs-wolverhampton-wanderers,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,94,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,25-26-prem-manchester-city-vs-aston-villa,73,0,0,0,0.0,0.0,0,0,0,0,30,20,91.0,0.0,0,0,0.0,1,50.0,0,1,4,0,2,0,0,2,1,2,67.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,73,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,25-26-prem-tottenham-hotspur-vs-everton,6,0,0,0,0.0,0.16,0,0,0,0,9,6,100.0,1.0,1,2,100.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,84,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,25-26-prem-tottenham-hotspur-vs-everton,90,0,0,1,0.06,0.0,0,0,0,3,52,33,85.0,0.0,2,0,0.0,1,50.0,1,2,2,2,5,5,0,5,5,1,25.0,4,67.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,25-26-prem-tottenham-hotspur-vs-everton,90,0,0,3,0.09,0.25,0,0,0,7,60,37,86.0,0.0,3,0,0.0,1,25.0,2,0,2,0,9,5,1,7,4,2,40.0,5,83.0,0,0,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0,0.0,0.0,0.0,0,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,25-26-prem-tottenham-hotspur-vs-everton,90,0,0,0,0.0,0.03,0,0,0,0,51,0,0.0,0.0,14,0,0.0,0,0.0,0,0,7,0,3,0,0,0,0,0,0.0,0,0.0,0,0,1,1,0.77,-0.23,1,30,8,0.0,0,0,1,0,0.0,0.0,0.0,0,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,25-26-prem-tottenham-hotspur-vs-everton,8,0,0,0,0.0,0.0,0,0,0,0,4,1,50.0,0.0,0,0,0.0,0,0.0,1,0,1,0,0,0,0,1,1,1,50.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,82,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,25-26-prem-tottenham-hotspur-vs-everton,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,25-26-prem-tottenham-hotspur-vs-everton,90,0,0,4,0.2,0.01,0,0,0,4,66,43,91.0,0.0,4,0,0.0,2,40.0,0,1,0,0,10,9,0,6,5,1,100.0,5,50.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,25-26-prem-tottenham-hotspur-vs-everton,17,0,0,1,0.02,0.0,0,0,0,0,12,5,71.0,0.0,1,0,0.0,1,100.0,1,0,0,0,0,0,0,4,2,1,50.0,3,75.0,0,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,73,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,25-26-prem-tottenham-hotspur-vs-everton,90,0,0,0,0.0,0.01,0,0,0,0,61,33,85.0,1.0,6,0,0.0,3,50.0,3,0,2,0,3,3,2,5,6,4,50.0,1,33.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,25-26-prem-tottenham-hotspur-vs-everton,84,0,0,1,0.02,0.04,0,0,0,0,44,17,71.0,0.0,4,1,25.0,0,0.0,1,0,4,1,0,0,2,4,7,3,38.0,1,33.0,2,1,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,84,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,25-26-prem-tottenham-hotspur-vs-everton,90,0,0,1,0.02,0.01,1,0,0,4,45,16,67.0,0.0,1,0,0.0,1,50.0,2,1,5,0,0,0,0,7,7,5,50.0,2,50.0,2,3,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0,0.0,0.0,0.05,0,0,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,25-26-prem-tottenham-hotspur-vs-everton,90,0,0,2,0.06,0.11,0,0,0,0,73,26,79.0,3.0,7,6,50.0,2,29.0,5,2,3,0,4,1,0,7,5,7,64.0,0,0.0,1,2,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,25-26-prem-tottenham-hotspur-vs-everton,90,0,0,1,0.05,0.26,0,0,0,1,80,51,94.0,4.0,10,3,38.0,2,40.0,4,1,7,1,0,0,1,9,3,8,73.0,1,100.0,3,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,25-26-prem-tottenham-hotspur-vs-everton,90,0,0,1,0.05,0.02,0,0,0,1,40,17,77.0,1.0,2,0,0.0,0,0.0,3,0,3,0,0,0,0,8,5,8,62.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,3.0,0,0,0,0,0.0,0.0,0.0,0,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,25-26-prem-tottenham-hotspur-vs-everton,82,0,0,1,0.18,0.02,0,0,0,4,51,31,91.0,1.0,1,0,0.0,0,0.0,2,0,5,0,1,1,1,5,7,5,45.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0,0.0,0.0,0.0,0,0,82,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,25-26-prem-tottenham-hotspur-vs-everton,89,0,0,1,0.02,0.02,0,0,0,2,51,31,91.0,0.0,3,0,0.0,0,0.0,2,0,3,1,0,0,1,5,2,5,83.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,25-26-prem-tottenham-hotspur-vs-everton,6,0,0,0,0.0,0.0,0,0,0,0,1,1,100.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,84,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,25-26-prem-tottenham-hotspur-vs-everton,62,0,0,0,0.0,0.02,0,0,0,0,32,15,71.0,1.0,3,0,0.0,1,33.0,1,0,1,0,3,1,1,7,6,3,50.0,4,57.0,2,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,25-26-prem-tottenham-hotspur-vs-everton,17,0,0,0,0.0,0.0,0,0,0,0,10,4,80.0,1.0,1,0,0.0,0,0.0,0,1,0,0,1,0,1,1,2,1,33.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,73,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,25-26-prem-tottenham-hotspur-vs-everton,84,0,0,0,0.0,0.01,0,0,0,0,44,22,88.0,0.0,6,0,0.0,0,0.0,3,1,5,3,1,0,1,5,10,4,31.0,1,50.0,0,3,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0,0.0,0.0,0.0,0,0,84,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,25-26-prem-tottenham-hotspur-vs-everton,1,0,0,0,0.0,0.0,0,0,0,0,4,0,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,3,2,0,2,0,0,0.0,2,100.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,90,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,25-26-prem-tottenham-hotspur-vs-everton,62,0,0,0,0.0,0.0,0,0,0,0,18,7,70.0,0.0,0,0,0.0,0,0.0,2,0,1,0,1,1,0,4,5,3,50.0,1,33.0,1,2,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,25-26-prem-tottenham-hotspur-vs-everton,73,0,0,2,0.06,0.26,0,0,0,6,51,24,89.0,4.0,4,3,60.0,1,100.0,1,1,4,0,0,0,0,5,6,4,50.0,1,33.0,2,1,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0,0.0,0.0,0.0,0,0,73,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,25-26-prem-sunderland-vs-chelsea,90,0,0,0,0.0,0.27,0,0,0,1,65,45,87.0,0.0,9,0,0.0,5,71.0,0,0,7,0,3,3,0,1,2,0,0.0,1,50.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,101,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,25-26-prem-sunderland-vs-chelsea,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,101,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,25-26-prem-sunderland-vs-chelsea,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,101,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,25-26-prem-sunderland-vs-chelsea,90,0,0,0,0.0,0.0,0,0,0,0,54,0,0.0,0.0,7,0,0.0,0,0.0,0,0,14,0,0,0,0,2,0,1,100.0,1,100.0,1,0,5,2,1.27,0.27,1,24,9,0.0,3,0,4,0,0.0,0.0,0.0,0,0,101,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,25-26-prem-sunderland-vs-chelsea,65,0,1,0,0.0,0.11,0,0,0,1,29,20,95.0,3.0,3,1,33.0,1,100.0,0,0,2,0,0,0,1,3,3,3,50.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,65,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,25-26-prem-sunderland-vs-chelsea,90,0,0,0,0.0,0.01,0,0,0,0,39,20,80.0,0.0,1,0,0.0,1,33.0,2,0,4,0,0,0,0,2,2,2,50.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,101,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
