match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-prem-afc-bournemouth-vs-arsenal,home,,E. J. Kroupi,12,F,53.3,45.4
25-26-prem-afc-bournemouth-vs-arsenal,home,88,Cook,15,M,48.8,49.1
25-26-prem-afc-bournemouth-vs-arsenal,home,697,Adli,23,F,62.2,71.4
25-26-prem-afc-bournemouth-vs-arsenal,home,86,Brooks,34,M,61.2,69.2
25-26-prem-afc-bournemouth-vs-arsenal,home,90,Scott,52,M,43.4,50.9
25-26-prem-afc-bournemouth-vs-arsenal,home,,M. Senesi,91,D,37.8,64.6
25-26-prem-afc-bournemouth-vs-arsenal,home,81,Kluivert,44,M,60.9,53.4
25-26-prem-afc-bournemouth-vs-arsenal,home,,A. Jiménez,58,D,40.5,16.2
25-26-prem-afc-bournemouth-vs-arsenal,home,,Evanilson,37,F,52.5,57.5
25-26-prem-afc-bournemouth-vs-arsenal,home,67,Petrović,44,G,10.8,51.7
25-26-prem-afc-bournemouth-vs-arsenal,home,98,Enes Ünal,9,F,62.5,43.4
25-26-prem-afc-bournemouth-vs-arsenal,home,74,Truffert,62,D,46.7,86.6
25-26-prem-afc-bournemouth-vs-arsenal,home,84,Tavernier,72,M,53.1,64.2
25-26-prem-afc-bournemouth-vs-arsenal,home,82,Semenyo,60,M,57.8,32.4
25-26-prem-afc-bournemouth-vs-arsenal,home,77,Hill,60,D,34.6,34.7
25-26-prem-afc-bournemouth-vs-arsenal,away,,M. Merino,13,M,57.3,56.8
25-26-prem-afc-bournemouth-vs-arsenal,away,16,Saka,23,F,74.2,17.6
25-26-prem-afc-bournemouth-vs-arsenal,away,666,Gyökeres,28,F,63.2,58.9
25-26-prem-afc-bournemouth-vs-arsenal,away,,G. Martinelli,31,F,63.9,75.4
25-26-prem-afc-bournemouth-vs-arsenal,away,6,Saliba,72,D,37.7,35.7
25-26-prem-afc-bournemouth-vs-arsenal,away,,D. Raya,47,G,12.9,52.6
25-26-prem-afc-bournemouth-vs-arsenal,away,17,Ødegaard,61,M,54.4,42.8
25-26-prem-afc-bournemouth-vs-arsenal,away,725,Hincapie,49,D,53.7,86.1
25-26-prem-afc-bournemouth-vs-arsenal,away,,M. Zubimendi,116,M,44.5,48.6
25-26-prem-afc-bournemouth-vs-arsenal,away,18,Madueke,51,M,62.4,19.1
