id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
340,Alex,Cairns,Cairns,a,,,3.9,748,72.0,0.1,414,61.0,0.0,424.0,36.0,0,0,0.0,-1,1.0,5,18,0.0,0.0,-0.5,0.0,0.0,548.0,44.0,,,537.0,44.0,523.0,26.0,492.0,13.0,539.0,44.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Karl,Darlow,Darlow,a,,,3.9,743,67.0,2.6,120,17.0,3.8,68.0,6.0,6,0,0.0,-1,1.0,1001,393,1.0,10.8,3.3,3.8,2.8,217.0,24.0,,,188.0,21.0,518.0,21.0,487.0,8.0,334.0,21.0,,,,,,,,0.0,0.0,0.0,1.17,2.4,0.2,1.27,1.0,0.0,31,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,30.0,4749.0,1970.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.46000000000000085,20.400000000000034,0.0,0.0,2.0,0.0,0.0,14.0,0.0
467,Chido,Obi,Obi,a,,,4.2,648,90.0,1.5,161,24.0,0.0,539.0,51.0,0,0,0.0,-3,3.0,54,340,0.0,0.0,0.5,0.5,0.0,645.0,64.0,,,636.0,64.0,630.0,63.0,604.0,63.0,638.0,64.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,2438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,Aaron,Ramsdale,Ramsdale,a,,,4.8,360,14.0,0.8,207,26.0,2.0,186.0,16.0,0,0,0.0,-2,2.0,570,274,0.4,4.4,2.0,2.0,2.3,301.0,28.0,,,321.0,25.0,431.0,12.0,756.0,85.0,395.0,25.0,,,,,,,,0.0,0.0,0.0,1.33,2.09,0.12,1.35,0.98,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9411.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,Malick,Thiaw,Thiaw,a,,,5.1,237,36.0,8.2,42,14.0,3.4,92.0,35.0,0,0,0.0,1,-1.0,8983,2706,0.7,22.4,3.4,3.4,4.2,50.0,21.0,,,15.0,5.0,269.0,79.0,68.0,5.0,66.0,11.0,,,,,,,,0.15,0.03,0.18,1.39,0.0,0.2,1.57,1.02,9.25,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297368.0,5237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,Seung-Soo,Park,Seung soo,a,,,4.3,623,367.0,0.5,256,88.0,0.0,573.0,198.0,0,0,0.0,-2,2.0,226,275,0.0,0.0,0.0,0.0,0.0,666.0,256.0,,,656.0,246.0,652.0,251.0,629.0,240.0,658.0,248.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,1134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,Maximilian,Kilman,Kilman,a,,,4.1,653,157.0,0.1,424,158.0,0.0,524.0,219.0,0,0,0.0,-4,4.0,14,18,0.0,8.8,0.5,0.0,1.7,385.0,143.0,,,137.0,61.0,336.0,115.0,318.0,99.0,259.0,84.0,,,,,,,,0.03,0.01,0.04,1.92,0.0,0.06,2.14,0.98,9.24,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Malick,Yalcouyé,Yalcouye,u,Has joined Swansea City on loan for the rest of the season.,,5.0,282,175.0,0.0,777,337.0,0.0,762.0,329.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,799.0,353.0,0.0,0.0,798.0,352.0,796.0,352.0,792.0,350.0,798.0,352.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Joe,Knight,Knight,u,has joined Stevenage permanently.,,4.4,561,337.0,0.1,537,196.0,0.0,602.0,214.0,0,0,0.0,-1,1.0,0,12,0.0,0.2,0.0,0.0,1.0,473.0,209.0,0.0,0.0,677.0,259.0,673.0,263.0,653.0,254.0,679.0,261.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Adrian,Mazilu,Mazilu,u,has joined Dinamo Bucharest permanently.,,4.5,462,281.0,0.0,690,281.0,0.0,650.0,248.0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,723.0,296.0,0.0,0.0,718.0,291.0,714.0,293.0,698.0,286.0,719.0,292.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
