id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
18,a,100.0,100.0,6.8,44,28.0,0,0.0,-2,2.0,0.8,212,72.0,60,1,2.5,280.0,118.0,6,204,1.5,230.0,102.0,0.2,8.8,0.0,381624,206,431244,668,2.5,2.5,1.06,2.55,3.61,12.31,0.09,0.21,0.3,1.0,207.4,286.0,119.0,306.7,125.0,85.0,343.0,85.0,50.0,85.6,164.0,84.0,3.0,,,35,,Noni,Madueke,Madueke,,,1112,2,1,7,9,0,0,0,0,0,0,15,64,,,,0.0,0.57,0.73,1.21,5.18,21,11,32
711,a,,,4.4,575,345.0,0,0.0,-1,1.0,0.0,707,287.0,0,0,0.0,697.0,270.0,0,0,0.0,602.0,208.0,0.0,0.0,0.0,2010,3,1920,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,264.0,0.0,685.0,267.0,0.0,665.0,258.0,0.0,692.0,266.0,,,,35,,Andre,Harriman-Annous,Harriman-Annous,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
192,a,,,4.0,703,180.0,0,0.0,0,0.0,0.6,252,95.0,63,1,3.0,197.0,79.0,0,228,2.5,136.0,51.0,0.6,15.8,0.0,190295,129,190813,199,2.0,2.0,0.32,1.98,2.3,42.91,0.02,0.1,0.12,2.12,422.2,148.0,64.0,288.8,137.0,36.0,83.0,296.0,87.0,79.5,180.0,59.0,,,,35,,Quilindschy,Hartman,Hartman,,,1825,0,6,3,40,0,0,0,1,0,0,21,173,,,,0.0,0.15,1.97,1.04,7.55,52,101,69
133,u,0.0,0.0,4.4,547,327.0,0,0.0,-1,1.0,0.0,645,251.0,1,0,1.0,477.0,209.0,0,2,0.0,579.0,192.0,0.0,0.2,0.0,3881,0,6516,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,251.0,0.0,667.0,255.0,0.0,645.0,244.0,0.0,673.0,253.0,,,,35,,Myles,Peart-Harris,Peart-Harris,has joined Oxford United permanently.,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
744,a,,,4.5,470,285.0,0,0.0,0,0.0,0.0,712,291.0,1,0,1.0,486.0,217.0,0,3,0.0,647.0,241.0,0.0,0.2,0.0,3165,13,2350,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,296.0,0.0,723.0,297.0,0.0,707.0,290.0,0.0,730.0,297.0,,,,35,,Nehemiah,Oriola,Oriola,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
223,a,,,3.9,773,84.0,0,0.0,-1,1.0,0.1,469,68.0,0,0,0.0,565.0,54.0,0,0,0.0,424.0,42.0,0.0,0.0,0.0,10312,14,13369,13,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,54.0,0.0,540.0,37.0,0.0,507.0,23.0,0.0,555.0,54.0,,,,35,,Gabriel,Słonina,Slonina,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
240,u,0.0,0.0,5.9,93,61.0,0,0.0,-1,1.0,0.1,529,193.0,0,0,0.0,822.0,366.0,0,0,0.0,810.0,359.0,0.0,0.0,0.0,2668,0,23794,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,366.0,0.0,822.0,366.0,0.0,821.0,366.0,0.0,822.0,366.0,,,,35,,Christopher,Nkunku,Nkunku,has joined AC Milan permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
421,d,75.0,75.0,6.3,67,44.0,0,0.0,-2,2.0,0.5,275,96.0,62,0,3.1,195.0,76.0,5,323,1.2,245.0,113.0,0.2,9.8,0.0,72312,11,112170,320,2.5,1.3,0.79,2.33,3.12,18.75,0.05,0.15,0.2,1.19,341.8,200.0,81.0,392.5,80.0,61.0,102.0,273.0,147.0,83.8,171.0,88.0,,,,35,,Rodrigo 'Rodri',Hernandez Cascante,Rodrigo,Groin Injury - 75% chance of playing,,1420,1,0,5,14,0,0,0,2,0,0,16,194,,,,0.0,0.32,0.89,1.01,12.3,40,55,99
422,a,100.0,100.0,5.8,103,67.0,0,0.0,-2,2.0,0.0,676,272.0,2,0,1.0,511.0,237.0,0,7,0.2,369.0,168.0,0.0,0.3,0.0,2716,11,3517,8,1.4,0.7,0.0,0.03,0.03,0.62,0.0,0.21,0.21,4.29,4.4,484.0,219.0,3.6,456.0,218.0,0.0,819.0,364.0,0.8,495.0,226.0,,,,35,,Mateo,Kovačić,Kovačić,,,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
672,a,100.0,100.0,4.6,404,71.0,0,0.0,-4,4.0,0.2,392,146.0,15,0,0.8,522.0,179.0,0,70,0.8,284.0,93.0,0.2,3.3,0.0,21006,61,43193,75,0.3,0.8,0.3,0.52,0.82,14.84,0.03,0.05,0.08,1.47,185.4,304.0,118.0,100.4,287.0,87.0,32.0,365.0,123.0,31.7,350.0,118.0,,,,35,,Jorrel,Hato,Hato,,,908,0,0,0,23,0,0,0,5,0,0,9,84,,,,0.0,0.0,2.28,0.89,7.83,30,49,42
