match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-prem-aston-villa-vs-afc-bournemouth,home,456,Sancho,14,M,63.7,74.7
25-26-prem-aston-villa-vs-afc-bournemouth,home,48,Tielemans,23,M,44.0,68.0
25-26-prem-aston-villa-vs-afc-bournemouth,home,677,Guessand,6,F,47.7,26.9
25-26-prem-aston-villa-vs-afc-bournemouth,home,54,McGinn,50,M,57.5,23.5
25-26-prem-aston-villa-vs-afc-bournemouth,home,64,Watkins,33,F,71.2,65.0
25-26-prem-aston-villa-vs-afc-bournemouth,home,41,Pau,42,D,33.1,69.4
25-26-prem-aston-villa-vs-afc-bournemouth,home,58,Kamara,52,M,48.9,38.9
25-26-prem-aston-villa-vs-afc-bournemouth,home,53,Malen,10,F,77.9,60.9
25-26-prem-aston-villa-vs-afc-bournemouth,home,55,Barkley,19,M,58.3,43.4
25-26-prem-aston-villa-vs-afc-bournemouth,home,59,Onana,49,M,45.4,61.3
25-26-prem-aston-villa-vs-afc-bournemouth,home,,E. Konsa,62,D,28.2,32.8
25-26-prem-aston-villa-vs-afc-bournemouth,home,37,Digne,63,D,54.4,84.9
25-26-prem-aston-villa-vs-afc-bournemouth,home,,E. Buendía,55,M,55.4,64.4
25-26-prem-aston-villa-vs-afc-bournemouth,home,44,Bogarde,13,M,33.9,40.9
25-26-prem-aston-villa-vs-afc-bournemouth,home,47,Rogers,44,M,64.2,36.3
25-26-prem-aston-villa-vs-afc-bournemouth,home,,E. Martínez,63,G,10.9,46.9
25-26-prem-aston-villa-vs-afc-bournemouth,home,36,Cash,62,D,45.3,16.3
25-26-prem-aston-villa-vs-afc-bournemouth,away,697,Adli,17,F,63.5,78.7
25-26-prem-aston-villa-vs-afc-bournemouth,away,86,Brooks,9,M,65.6,67.7
25-26-prem-aston-villa-vs-afc-bournemouth,away,,E. J. Kroupi,17,F,55.3,49.9
25-26-prem-aston-villa-vs-afc-bournemouth,away,73,Smith,1,D,69.1,51.3
25-26-prem-aston-villa-vs-afc-bournemouth,away,87,Christie,32,M,53.8,40.6
25-26-prem-aston-villa-vs-afc-bournemouth,away,,A. Jiménez,32,D,39.8,23.3
25-26-prem-aston-villa-vs-afc-bournemouth,away,,Evanilson,27,F,64.7,53.3
25-26-prem-aston-villa-vs-afc-bournemouth,away,67,Petrović,32,G,8.8,53.7
25-26-prem-aston-villa-vs-afc-bournemouth,away,85,Adams,54,M,45.6,61.4
25-26-prem-aston-villa-vs-afc-bournemouth,away,88,Cook,42,M,45.9,20.5
25-26-prem-aston-villa-vs-afc-bournemouth,away,81,Kluivert,34,M,59.8,67.1
25-26-prem-aston-villa-vs-afc-bournemouth,away,82,Semenyo,48,M,55.8,36.3
25-26-prem-aston-villa-vs-afc-bournemouth,away,90,Scott,55,M,52.6,39.7
25-26-prem-aston-villa-vs-afc-bournemouth,away,721,Milosavljević,69,D,31.0,26.3
25-26-prem-aston-villa-vs-afc-bournemouth,away,,M. Senesi,73,D,28.0,67.3
25-26-prem-aston-villa-vs-afc-bournemouth,away,84,Tavernier,72,M,61.6,76.5
