match_id,travel_distance_km,weather_description,temperature_c,wind_speed,pitch_condition,is_local_derby,is_neutral_ground,attendance,lineup_status,lineup_confidence
25-26-efl-cup-arsenal-vs-port-vale,,,,,,False,False,,confirmed,
25-26-efl-cup-cambridge-united-vs-fulham,,,,,,False,False,,confirmed,
25-26-efl-cup-chelsea-vs-lincoln-city,,,,,,False,False,,confirmed,
25-26-efl-cup-manchester-city-vs-huddersfield-town,,,,,,False,False,,confirmed,
25-26-efl-cup-nottingham-forest-vs-swansea-city,,,,,,False,False,,confirmed,
25-26-europa-league-nottingham-forest-vs-real-betis,,,,,,False,False,,confirmed,
25-26-prem-afc-bournemouth-vs-newcastle-united,,,,,,False,False,,confirmed,
25-26-prem-arsenal-vs-manchester-city,,,,,,False,False,,confirmed,
25-26-prem-brighton-hove-albion-vs-tottenham-hotspur,,,,,,False,False,,confirmed,
25-26-prem-burnley-vs-nottingham-forest,,,,,,False,False,,confirmed,
25-26-prem-fulham-vs-brentford,,,,,,False,False,,confirmed,
25-26-prem-liverpool-vs-everton,,,,,,False,False,,confirmed,
25-26-prem-manchester-united-vs-chelsea,,,,,,False,False,,confirmed,
25-26-prem-sunderland-vs-aston-villa,,,,,,False,False,,confirmed,
25-26-prem-west-ham-united-vs-crystal-palace,,,,,,False,False,,confirmed,
25-26-prem-wolverhampton-wanderers-vs-leeds-united,,,,,,False,False,,confirmed,
