player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
422,25-26-champions-league-real-madrid-vs-manchester-city,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,93,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,25-26-champions-league-real-madrid-vs-manchester-city,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,93,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,25-26-champions-league-real-madrid-vs-manchester-city,45,0,0,0,0.0,0.01,0,0,0,2,25,21,91.0,1.0,1,0,0.0,0,0.0,1,0,1,0,1,1,0,3,0,1,100.0,2,100.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,46,93,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,25-26-champions-league-real-madrid-vs-manchester-city,20,0,0,0,0.0,0.01,0,0,0,0,28,24,96.0,1.0,1,0,0.0,0,0.0,0,0,2,0,0,0,0,1,0,0,0.0,1,100.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,93,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,25-26-champions-league-real-madrid-vs-manchester-city,90,0,0,0,0.0,0.0,0,0,0,0,30,0,0.0,0.0,1,0,0.0,0,0.0,0,0,5,0,1,0,0,0,0,0,0.0,0,0.0,0,0,4,2,2.48,0.48,0,17,1,0.0,0,0,2,0,0.0,0.0,0.0,0,0,93,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,25-26-champions-league-real-madrid-vs-manchester-city,74,0,0,0,0.24,0.09,1,0,0,3,71,52,91.0,2.0,11,0,0.0,4,57.0,1,0,6,0,0,0,0,4,0,4,100.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.12,0,0,74,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,25-26-champions-league-real-madrid-vs-manchester-city,56,1,0,0,1.09,0.0,5,0,0,9,16,2,33.0,0.0,0,0,0.0,0,0.0,0,0,1,1,1,1,0,2,0,0,0.0,2,100.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.62,0,0,57,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,25-26-champions-league-real-madrid-vs-manchester-city,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,93,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,25-26-champions-league-real-madrid-vs-manchester-city,34,0,0,0,0.0,0.0,0,0,0,1,10,6,100.0,0.0,1,0,0.0,0,0.0,0,0,1,0,0,0,1,3,1,3,75.0,0,0.0,3,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,57,93,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,25-26-champions-league-real-madrid-vs-manchester-city,45,0,0,0,0.07,0.02,0,0,0,0,30,27,100.0,0.0,4,0,0.0,2,100.0,0,1,4,0,0,0,0,1,0,1,100.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,46,93,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
