player_id,gameweek,position,team_code,points_roll3,points_roll5,xg_roll3,xg_roll5,xa_roll3,xa_roll5,bps_roll3,bps_roll5,ict_roll3,ict_roll5,minutes_roll3,minutes_roll5,defcon_roll3,defcon_roll5,points_std5,team_xg_for_roll5,team_xg_against_roll5,team_elo,opp_xg_against_roll5,opp_elo,has_double_gw,ppm_roll5,start_rate_roll5,gkp_saves_roll3,def_clean_sheet_roll5,def_attacking_return_rate,mid_creativity_roll3,mid_threat_roll3,mid_shots_on_target_roll3,mid_touches_box_roll3,fwd_xg_roll3,fwd_shots_on_target_roll3,fwd_touches_box_roll3,is_penalty_taker,is_corner_freekick_taker,is_direct_freekick_taker
1,28,GKP,3,4.33333,4,0,0,0,0.002,19.3333,15.8,2.76667,1.96,120,108,0,0,2.44949,1.828,0.722,2064.57,1.248,1930.44,False,0.666667,0.8,2.66667,,,,,,,,,,0,0,0
2,28,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.828,0.722,2064.57,1.248,1930.44,False,0,0,0,,,,,,,,,,0,0,0
3,28,GKP,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.828,0.722,2064.57,1.248,1930.44,False,0,0,0,,,,,,,,,,0,0,0
4,28,GKP,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.828,0.722,2064.57,1.248,1930.44,False,0,0,0,,,,,,,,,,0,0,0
5,28,DEF,3,5,4.8,0.04,0.028,0.0666667,0.052,25,21.2,4.8,4.34,120,108,12.3333,11.2,3.11448,1.828,0.722,2064.57,1.248,1930.44,False,0.676056,0.8,,0.4,0.2,,,,,,,,0,0,0
6,28,DEF,3,3.33333,3.4,0.08,0.048,0.0133333,0.03,14.6667,14,2.46667,2.76,90,90,9,6.8,2.88097,1.828,0.722,2064.57,1.248,1930.44,False,0.557377,1,,0.4,0,,,,,,,,0,0,0
7,28,DEF,3,2.66667,1.8,0.01,0.07,0.01,0.01,6.33333,4.2,0.5,0.46,25.3333,18.2,1.66667,1.2,2.48998,1.828,0.722,2064.57,1.248,1930.44,False,0.321429,0.2,,0.2,0,,,,,,,,0,0,0
8,28,DEF,3,4,3.6,0,0.028,0.116667,0.114,20.6667,16,5.03333,3.9,108.667,101.2,5,4,1.94936,1.828,0.722,2064.57,1.248,1930.44,False,0.571429,0.8,,0.4,0.2,,,,,,,,0,0,0
9,28,DEF,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.828,0.722,2064.57,1.248,1930.44,False,0,0,,0,0,,,,,,,,0,0,0
10,28,DEF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.828,0.722,2064.57,1.248,1930.44,False,0,0,,0,0,,,,,,,,0,0,0
