player_id,gameweek,position,team_code,points_roll3,points_roll5,xg_roll3,xg_roll5,xa_roll3,xa_roll5,bps_roll3,bps_roll5,ict_roll3,ict_roll5,minutes_roll3,minutes_roll5,defcon_roll3,defcon_roll5,points_std5,team_xg_for_roll5,team_xg_against_roll5,team_elo,opp_xg_against_roll5,opp_elo,has_double_gw,ppm_roll5,start_rate_roll5,gkp_saves_roll3,def_clean_sheet_roll5,def_attacking_return_rate,mid_creativity_roll3,mid_threat_roll3,mid_shots_on_target_roll3,mid_touches_box_roll3,fwd_xg_roll3,fwd_shots_on_target_roll3,fwd_touches_box_roll3,is_penalty_taker,is_corner_freekick_taker,is_direct_freekick_taker
1,27,GKP,3,5.33333,4.6,0,0,0,0.002,21.3333,16.8,2.06667,1.46,120,108,0,0,2.50998,1.834,0.638,2064.57,2.126,1819.66,False,0.766667,0.8,1.66667,,,,,,,,,,0,0,0
2,27,GKP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.834,0.638,2064.57,2.126,1819.66,False,0,0,0,,,,,,,,,,0,0,0
3,27,GKP,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.834,0.638,2064.57,2.126,1819.66,False,0,0,0,,,,,,,,,,0,0,0
4,27,GKP,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.834,0.638,2064.57,2.126,1819.66,False,0,0,0,,,,,,,,,,0,0,0
5,27,DEF,3,7,6,0.0466667,0.056,0.08,0.052,31,24.4,5.9,4.46,120,108,14.6667,11.4,2.91548,1.834,0.638,2064.57,2.126,1819.66,False,0.84507,0.8,,0.6,0.2,,,,,,,,0,0,0
6,27,DEF,3,4.66667,4.6,0,0.018,0.0166667,0.032,18.6667,17.8,2.03333,2.98,90,90,7.33333,6.2,3.36155,1.834,0.638,2064.57,2.126,1819.66,False,0.754098,1,,0.6,0,,,,,,,,0,0,0
7,27,DEF,3,3,1.8,0.0933333,0.0933333,0.0133333,0.0133333,7,4.2,0.766667,0.46,30.3333,18.2,2,1.2,2.48998,1.834,0.638,2064.57,2.126,1819.66,False,0.321429,0.2,,0.2,0,,,,,,,,0,0,0
8,27,DEF,3,4.66667,4,0.0466667,0.048,0.12,0.078,22.6667,16.6,3.9,2.72,120,108,5.66667,4.2,2,1.834,0.638,2064.57,2.126,1819.66,False,0.625,0.8,,0.6,0,,,,,,,,0,0,0
9,27,DEF,3,0,0,,,,,0,0,0,0,0,0,0,0,0,1.834,0.638,2064.57,2.126,1819.66,False,0,0,,0,0,,,,,,,,0,0,0
10,27,DEF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.834,0.638,2064.57,2.126,1819.66,False,0,0,,0,0,,,,,,,,0,0,0
