id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
257,Maxence,Lacroix,Lacroix,a,,,5.2,212,30.0,8.2,51,16.0,3.4,96.0,34.0,1,0,0.0,2,-2.0,2820,10694,0.7,28.7,3.4,6.3,4.5,30.0,11.0,100.0,100.0,26.0,9.0,288.0,88.0,101.0,12.0,92.0,22.0,,,,,,,,0.07,0.02,0.09,1.28,0.0,0.34,1.32,1.01,10.7,36,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,76163.0,12825.0,0.0,0.08000000000000007,0.020000000000000018,0.10000000000000009,1.5899999999999963,26.399999999999977,11.800000000000011,23.0,6.099999999999994,1.0,7.0,2.0,8.0
258,Tyrick,Mitchell,Mitchell,a,,,5.0,254,39.0,2.4,127,50.0,2.4,164.0,60.0,4,0,0.0,0,0.0,971,1756,0.5,26.2,2.4,4.3,3.7,98.0,37.0,,,67.0,32.0,61.0,10.0,163.0,36.0,80.0,15.0,,,,,,,,0.04,0.07,0.11,1.34,0.0,0.36,1.22,1.01,6.66,36,4.0,90.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,6394.0,2720.0,0.0,0.1299999999999999,0.050000000000000266,0.18000000000000016,1.5899999999999963,22.800000000000068,17.80000000000001,11.0,5.200000000000003,2.0,6.0,11.0,8.0
259,Borna,Sosa,Sosa,d,Knock - 50% chance of playing,,4.8,355,59.0,0.1,452,169.0,0.0,726.0,255.0,0,0,0.0,-2,2.0,4,104,0.0,1.2,0.0,-0.2,0.9,523.0,178.0,50.0,50.0,469.0,171.0,402.0,145.0,430.0,163.0,465.0,167.0,,,,,,,,0.04,0.06,0.1,0.82,0.0,0.0,1.82,0.0,8.18,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Nathaniel,Clyne,Clyne,a,,,3.8,801,236.0,0.5,273,104.0,0.0,400.0,141.0,0,0,0.0,-2,2.0,88,167,0.0,3.9,0.0,-0.5,1.9,350.0,128.0,100.0,100.0,401.0,150.0,357.0,127.0,367.0,122.0,400.0,142.0,,,,,,,,0.08,0.11,0.19,1.33,0.0,0.0,1.64,1.09,7.11,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Harry,Tyrer,Tyrer,u,has joined Cardiff City permanently.,,3.9,775,82.0,0.1,507,74.0,0.0,436.0,41.0,0,0,0.0,-1,1.0,0,19,0.0,0.0,0.0,0.0,0.0,566.0,53.0,0.0,0.0,554.0,53.0,541.0,36.0,509.0,22.0,556.0,53.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Callum,Bates,Bates,a,,,4.3,616,365.0,0.1,498,180.0,0.0,573.0,191.0,0,0,0.0,-2,2.0,51,53,0.0,0.0,0.0,0.0,0.0,670.0,253.0,,,659.0,243.0,656.0,248.0,633.0,237.0,661.0,245.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,Angus,Gunn,Gunn,a,,,4.0,675,43.0,1.1,187,22.0,0.0,462.0,55.0,0,0,0.0,0,0.0,32,128,0.0,0.2,-0.5,0.0,1.0,467.0,39.0,100.0,100.0,509.0,39.0,567.0,53.0,536.0,39.0,516.0,39.0,,,,,,,,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,Toti,Gomes,Toti,a,,,4.2,647,149.0,0.1,509,180.0,3.0,117.0,44.0,3,0,0.0,-3,3.0,39,59,0.7,9.5,2.5,2.0,2.2,312.0,115.0,100.0,100.0,201.0,83.0,299.0,96.0,313.0,96.0,289.0,93.0,,,,,,,,0.03,0.02,0.05,1.61,0.0,0.06,2.12,1.09,9.14,36,3.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,106.0,171.0,0.0,0.0,0.0,0.0,1.620000000000001,23.399999999999977,0.19999999999998863,2.0,2.5999999999999943,1.0,10.0,1.0,11.0
656,Saša,Kalajdžić,Kalajdžić,u,has joined LASK on loan for the rest of the season.,,4.9,317,59.0,0.0,594,81.0,0.0,745.0,79.0,0,0,0.0,-1,1.0,0,0,0.0,0.2,0.0,0.0,1.0,504.0,61.0,0.0,0.0,512.0,62.0,458.0,58.0,459.0,62.0,501.0,62.0,,,,,,,,0.0,0.06,0.06,0.64,0.0,0.0,0.0,0.0,12.86,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,Leon,Chiwome,Chiwome,a,,,4.4,573,82.0,0.0,622,84.0,0.0,612.0,68.0,0,0,0.0,-1,1.0,36,52,0.0,0.0,-0.5,-1.0,0.0,698.0,76.0,100.0,100.0,691.0,75.0,687.0,74.0,668.0,74.0,693.0,75.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,Ben,Casey,Casey,a,,,4.5,513,73.0,0.0,648,85.0,0.0,703.0,76.0,0,0,0.0,0,0.0,34,25,0.0,0.0,0.0,-0.5,0.0,771.0,84.0,,,770.0,84.0,764.0,83.0,750.0,83.0,770.0,84.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,Darko,Gyabi,Gyabi,u,has joined Hull City permanently.,,4.5,442,264.0,0.0,675,271.0,0.0,642.0,233.0,0,0,0.0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,721.0,286.0,0.0,0.0,714.0,280.0,711.0,283.0,694.0,276.0,716.0,282.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,Diogo,Dalot Teixeira,Dalot,a,,,4.5,422,82.0,4.0,92,30.0,2.4,162.0,59.0,0,0,0.0,0,0.0,1467,6854,0.5,24.4,2.9,2.9,3.3,148.0,55.0,100.0,100.0,112.0,50.0,68.0,14.0,174.0,42.0,98.0,25.0,,,,,,,,0.06,0.09,0.15,1.24,0.0,0.25,1.36,1.0,6.18,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4318.0,11878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,Nick,Pope,Pope,a,,,5.0,243,9.0,4.2,90,16.0,2.0,188.0,15.0,3,0,0.0,0,0.0,1968,759,0.4,18.0,2.0,2.0,3.6,109.0,14.0,100.0,100.0,72.0,15.0,799.0,95.0,364.0,1.0,249.0,14.0,,,,,,,,0.01,0.0,0.01,1.21,3.14,0.28,1.41,1.01,0.0,36,3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,17.0,2678.0,2173.0,0.0,0.0,0.0,0.0,1.0999999999999979,39.799999999999955,0.0,0.0,4.0,0.0,0.0,4.0,0.0
491,Sandro,Tonali,Tonali,a,,,5.3,188,119.0,1.1,192,67.0,1.8,207.0,92.0,2,0,0.0,-2,2.0,669,516,0.3,15.1,1.8,1.8,2.4,294.0,124.0,100.0,100.0,179.0,68.0,48.0,42.0,178.0,95.0,105.0,61.0,1.0,3.0,,,,,,0.06,0.1,0.16,1.3,0.0,0.25,1.38,1.09,9.14,36,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,969.0,1207.0,0.0,0.06000000000000005,0.10000000000000009,0.15999999999999925,1.0999999999999943,10.800000000000011,21.0,8.0,4.0,1.0,4.0,5.0,10.0
492,Antoñito,Cordero Campillo,Antoñito C.,u,has joined Cadiz on loan for the rest of the season.,,4.9,342,214.0,0.0,685,274.0,0.0,759.0,325.0,0,0,0.0,-1,1.0,0,2,0.0,0.0,0.0,0.0,0.0,801.0,352.0,0.0,0.0,800.0,351.0,797.0,351.0,794.0,350.0,800.0,351.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,Chemsdine,Talbi,Talbi,a,,,4.9,336,208.0,0.2,411,141.0,1.5,226.0,98.0,3,0,0.0,-1,1.0,100,84,0.3,16.7,1.5,1.0,3.0,196.0,78.0,100.0,100.0,272.0,114.0,186.0,122.0,132.0,75.0,228.0,111.0,,,,,,,,0.13,0.07,0.2,1.28,0.0,0.41,0.83,0.95,5.32,36,3.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,170.0,183.0,0.0,0.04999999999999982,0.040000000000000036,0.08999999999999986,0.3500000000000014,1.5999999999999943,3.4000000000000057,7.0,1.2000000000000028,1.0,1.0,3.0,5.0
485,Anthony,Gordon,Gordon,a,,,7.3,28,17.0,3.5,100,34.0,0.0,834.0,376.0,0,0,0.0,-2,2.0,4757,7401,0.0,13.8,0.0,0.0,3.9,78.0,37.0,100.0,100.0,176.0,66.0,78.0,59.0,45.0,27.0,75.0,46.0,,,1.0,,,,,0.44,0.17,0.61,1.24,0.0,0.4,1.5,1.2,4.56,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6046.0,20358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,Anthony,Elanga,Elanga,a,,,6.5,53,34.0,2.6,118,38.0,0.8,313.0,142.0,0,0,0.0,-5,5.0,286,639,0.1,7.1,0.8,0.8,1.5,423.0,183.0,100.0,100.0,356.0,160.0,155.0,103.0,195.0,104.0,267.0,133.0,5.0,,,,,,,0.1,0.12,0.22,1.45,0.0,0.14,1.91,0.99,3.82,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,1219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,Brian,Brobbey,Brobbey,a,,,5.3,190,44.0,1.0,198,29.0,1.8,208.0,25.0,2,0,0.0,-2,2.0,1127,2939,0.3,15.1,1.8,1.3,2.8,229.0,23.0,100.0,100.0,237.0,21.0,195.0,18.0,50.0,20.0,141.0,21.0,,,,,,,,0.24,0.03,0.27,1.52,0.0,0.3,1.41,1.01,3.43,36,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2250.0,8107.0,0.0,0.1800000000000006,0.10999999999999999,0.29000000000000004,0.6199999999999974,11.600000000000023,34.900000000000006,50.0,9.700000000000003,0.0,2.0,2.0,4.0
639,Bastien,Meupiyou Menadjou,Meupiyou,u,On loan to FC Alverca,,4.0,729,192.0,0.0,775,261.0,0.0,510.0,199.0,0,0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,629.0,232.0,0.0,0.0,618.0,232.0,611.0,232.0,581.0,229.0,620.0,232.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,Joe,Hodge,Hodge,u,Signed by CD Tondela,,4.5,428,254.0,0.0,668,268.0,0.0,630.0,223.0,0,0,0.0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,711.0,277.0,0.0,0.0,704.0,271.0,700.0,274.0,682.0,266.0,706.0,273.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,Fábio,Soares Silva,Fábio Silva,u,has joined Borussia Dortmund permanently.,,4.9,325,61.0,0.2,408,61.0,0.0,750.0,80.0,0,0,0.0,-1,1.0,0,6,0.0,0.0,0.0,0.0,0.0,796.0,87.0,0.0,0.0,795.0,87.0,792.0,86.0,789.0,86.0,795.0,87.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Charlie,Tasker,Tasker,a,,,3.8,822,255.0,0.2,413,153.0,0.0,417.0,156.0,0,0,0.0,-2,2.0,35,53,0.0,0.0,0.5,1.0,0.0,549.0,198.0,,,537.0,197.0,521.0,197.0,488.0,191.0,539.0,197.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Enzo,Fernández,Enzo,a,,,6.4,60,37.0,10.7,36,12.0,3.5,90.0,36.0,8,-1,1.0,-1,1.0,14994,4485,0.5,22.3,3.5,3.0,4.2,49.0,23.0,100.0,100.0,30.0,8.0,4.0,4.0,23.0,10.0,3.0,2.0,3.0,2.0,2.0,,,,,0.34,0.21,0.55,1.27,0.0,0.25,1.32,1.01,6.99,36,8.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,24.0,16965.0,26545.0,0.0,0.28999999999999915,0.040000000000000036,0.3299999999999983,0.5599999999999952,35.0,5.399999999999977,26.0,6.600000000000023,0.0,0.0,2.0,2.0
274,Asher,Agbinone,Agbinone,a,,,4.3,619,367.0,0.1,501,182.0,0.0,576.0,193.0,0,0,0.0,-2,2.0,38,75,0.0,0.0,0.0,-0.5,0.0,672.0,255.0,,,661.0,245.0,658.0,250.0,635.0,239.0,663.0,247.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,Freddie,Woodman,Woodman,a,,,3.9,765,77.0,0.4,290,37.0,1.5,220.0,17.0,0,0,0.0,-1,1.0,297,1336,0.4,1.5,2.0,2.0,2.0,339.0,33.0,,,398.0,29.0,534.0,31.0,502.0,17.0,438.0,29.0,,,,,,,,0.0,0.0,0.0,2.02,3.82,0.0,1.7,0.85,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2161.0,2084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,Tyler,Morton,Morton,u,Has joined Lyon permanently.,,4.5,434,257.0,0.0,813,359.0,0.0,634.0,226.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,713.0,279.0,0.0,0.0,706.0,273.0,703.0,276.0,686.0,269.0,708.0,275.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,Carlos Henrique,Casimiro,Casemiro,a,,,5.9,88,56.0,5.4,74,27.0,6.0,16.0,8.0,0,1,-1.0,4,-4.0,20368,14314,1.0,27.8,6.5,6.5,5.0,12.0,6.0,100.0,100.0,9.0,2.0,50.0,44.0,34.0,18.0,18.0,14.0,,,,,,,,0.19,0.11,0.3,1.09,0.0,0.32,1.08,1.15,12.66,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44800.0,18964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,Kobbie,Mainoo,Mainoo,a,,,4.7,393,243.0,1.2,176,60.0,4.4,45.0,16.0,5,0,0.0,-3,3.0,4585,805,0.9,14.3,4.9,4.9,2.6,249.0,101.0,100.0,100.0,212.0,86.0,125.0,86.0,305.0,161.0,219.0,105.0,,,,,,,,0.02,0.07,0.09,1.23,0.0,0.31,1.22,0.86,10.26,36,5.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,9711.0,1545.0,0.0,0.08000000000000002,0.020000000000000018,0.10000000000000009,1.25,18.0,4.300000000000011,4.0,2.6000000000000085,0.0,6.0,6.0,12.0
459,Manuel,Ugarte Ribeiro,Ugarte,d,Back injury - 75% chance of playing,,4.7,386,240.0,0.1,434,149.0,0.8,293.0,128.0,0,0,0.0,-3,3.0,12,98,0.2,8.1,1.0,1.3,1.7,396.0,170.0,75.0,,327.0,145.0,310.0,173.0,344.0,177.0,366.0,173.0,,,,,,,,0.07,0.02,0.09,1.87,0.0,0.1,2.36,0.82,14.59,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,Toby,Collyer,Collyer,u,has joined Hull City on loan for the rest of the season.,,4.5,446,266.0,0.0,667,267.0,0.0,643.0,234.0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,722.0,287.0,0.0,0.0,715.0,281.0,712.0,284.0,695.0,277.0,717.0,283.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,Jayce,Fitzgerald,Fitzgerald,a,,,4.3,617,366.0,0.0,602,228.0,0.0,574.0,192.0,0,0,0.0,-2,2.0,22,15,0.0,0.0,0.5,0.5,0.0,671.0,254.0,,,660.0,244.0,657.0,249.0,634.0,238.0,662.0,246.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,Jack,Fletcher,J.Fletcher,a,,,4.3,614,363.0,0.1,536,198.0,0.0,571.0,189.0,0,0,0.0,-2,2.0,25,35,0.0,0.7,0.5,0.5,1.0,478.0,208.0,,,463.0,204.0,401.0,202.0,439.0,212.0,463.0,206.0,,,,,,,,0.03,0.02,0.05,1.56,0.0,0.0,0.0,0.0,9.25,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,Sékou,Koné,Kone,u,has joined Lausanne-Sport on loan for the rest of the season.,,4.3,626,373.0,0.1,532,196.0,0.0,581.0,197.0,0,0,0.0,-2,2.0,0,12,0.0,0.0,0.0,0.0,0.0,676.0,258.0,0.0,0.0,665.0,248.0,662.0,253.0,639.0,242.0,667.0,250.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,Isaac,Hayden,Hayden,u,Has departed the club as a free agent.,,4.5,415,251.0,0.0,778,335.0,0.0,622.0,220.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,705.0,274.0,0.0,0.0,698.0,268.0,694.0,271.0,675.0,263.0,700.0,270.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,Ki-Jana,Hoever,Hoever,u,has joined Sheffield United on loan for the rest of the season.,,3.8,811,245.0,0.9,213,84.0,0.0,407.0,147.0,0,0,0.0,-2,2.0,0,272,0.0,2.6,0.0,0.0,1.2,448.0,160.0,0.0,0.0,381.0,142.0,303.0,98.0,413.0,153.0,391.0,138.0,,,,,,,,0.0,0.08,0.08,1.99,0.0,0.0,2.77,1.28,8.51,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,Pedro,Cardoso de Lima,Pedro Lima,a,,,4.0,749,210.0,0.4,296,109.0,1.2,235.0,83.0,1,0,0.0,0,0.0,41,75,0.3,2.0,0.7,0.2,1.1,455.0,163.0,100.0,100.0,448.0,165.0,364.0,130.0,404.0,147.0,431.0,155.0,,,,,,,,0.01,0.14,0.15,1.57,0.0,0.0,2.21,1.11,6.27,36,1.0,66.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,86.0,138.0,0.0,0.0,0.0,0.0,1.15,3.0,0.0,2.0,0.5,1.0,3.0,2.0,4.0
33,Marco,Bizot,M.Bizot,a,,,4.2,633,29.0,0.4,294,39.0,0.0,543.0,83.0,0,0,0.0,-3,3.0,29,70,0.0,3.3,-0.5,0.5,2.3,301.0,29.0,100.0,100.0,370.0,27.0,638.0,82.0,610.0,68.0,422.0,27.0,,,,,,,,0.0,0.0,0.0,1.76,3.09,0.18,1.64,0.91,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,Travis,Patterson,Patterson,a,,,3.9,789,229.0,0.2,382,139.0,0.0,447.0,167.0,0,0,0.0,-1,1.0,24,41,0.0,0.0,-0.5,0.5,0.0,576.0,207.0,,,564.0,206.0,552.0,206.0,520.0,201.0,566.0,206.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,Malcom,DaCosta,DaCosta,a,,,4.5,523,327.0,0.0,740,311.0,0.0,711.0,291.0,0,0,0.0,0,0.0,15,6,0.0,0.0,-0.5,0.0,0.0,778.0,334.0,,,777.0,333.0,771.0,333.0,758.0,330.0,777.0,333.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Joe,Gomez,Gomez,a,,,4.9,294,45.0,0.1,419,156.0,0.2,369.0,129.0,0,0,0.0,-1,1.0,39,42,0.0,6.5,0.7,0.7,1.7,399.0,145.0,100.0,100.0,364.0,140.0,328.0,111.0,383.0,134.0,386.0,134.0,,,,,,,,0.04,0.11,0.15,1.37,0.0,0.34,2.05,1.02,7.5,36,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,95.0,54.0,62.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10000000000000853,0.0,0.1999999999999993,1.0,1.0,0.0,2.0
