id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
257,a,100.0,100.0,5.2,212,30.0,0,0.0,2,-2.0,8.2,52,16.0,152,4,4.5,30.0,11.0,11,524,4.0,62.0,23.0,0.8,29.2,0.0,2240288,3625,1411785,15134,4.0,7.5,2.44,0.79,3.23,43.46,0.07,0.02,0.09,1.29,809.2,20.0,7.0,105.9,290.0,90.0,309.0,102.0,12.0,122.3,91.0,21.0,,,,36,,Maxence,Lacroix,Lacroix,,,3025,1,2,11,46,0,0,0,4,1,0,34,389,,,,0.0,0.33,1.37,1.01,10.77,59,303,93
258,a,,,5.0,254,39.0,0,0.0,0,0.0,2.4,127,50.0,133,6,3.7,96.0,36.0,8,486,2.8,142.0,55.0,0.6,26.6,0.0,550875,1287,433065,2428,2.8,5.1,1.33,2.39,3.72,46.71,0.04,0.07,0.11,1.35,620.2,63.0,29.0,460.0,61.0,10.0,229.0,144.0,28.0,131.1,73.0,15.0,,,,36,,Tyrick,Mitchell,Mitchell,,,3118,1,3,12,44,0,0,0,6,0,0,35,282,,,,0.0,0.35,1.27,1.01,6.75,96,138,178
259,d,75.0,50.0,4.8,355,59.0,0,0.0,-2,2.0,0.1,452,169.0,6,0,0.9,523.0,178.0,0,9,0.0,728.0,257.0,0.0,1.2,0.0,12449,6,19780,124,0.0,-0.2,0.04,0.07,0.11,0.9,0.04,0.06,0.1,0.82,12.6,469.0,171.0,24.1,402.0,145.0,8.0,430.0,163.0,4.5,465.0,167.0,,,,36,,Borna,Sosa,Sosa,Knock - 75% chance of playing,,99,0,0,0,2,0,0,0,1,0,0,0,10,,,,0.0,0.0,1.82,0.0,8.18,3,6,3
263,a,100.0,100.0,3.8,801,236.0,0,0.0,-2,2.0,0.5,273,104.0,16,1,1.8,363.0,131.0,2,49,0.2,344.0,120.0,0.1,4.2,0.0,93789,116,115767,225,0.2,-0.1,0.43,0.6,1.03,7.91,0.08,0.11,0.19,1.42,88.6,393.0,146.0,53.6,357.0,127.0,33.0,367.0,122.0,17.4,398.0,141.0,,,,36,,Nathaniel,Clyne,Clyne,,,502,0,1,0,10,0,0,0,1,0,0,6,42,,,,0.0,0.0,1.79,1.08,7.53,15,27,16
289,u,0.0,0.0,3.9,775,82.0,0,0.0,-1,1.0,0.1,507,74.0,0,0,0.0,566.0,53.0,0,0,0.0,437.0,41.0,0.0,0.0,0.0,4633,0,10789,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,53.0,0.0,541.0,36.0,0.0,509.0,22.0,0.0,556.0,53.0,,,,36,,Harry,Tyrer,Tyrer,has joined Cardiff City permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
306,a,,,4.3,616,365.0,0,0.0,-2,2.0,0.1,497,179.0,0,0,0.0,670.0,253.0,0,0,0.0,574.0,190.0,0.0,0.0,0.0,15926,61,17018,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,243.0,0.0,656.0,248.0,0.0,633.0,237.0,0.0,661.0,245.0,,,,36,,Callum,Bates,Bates,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
675,a,100.0,100.0,4.0,675,43.0,0,0.0,0,0.0,1.1,187,22.0,1,0,1.0,467.0,39.0,0,4,0.0,463.0,55.0,0.0,0.2,0.0,31279,47,104438,161,-0.5,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.42,1.2,509.0,39.0,0.0,567.0,53.0,0.0,536.0,39.0,0.1,516.0,39.0,,,,36,,Angus,Gunn,Gunn,,,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,1,4
637,a,100.0,100.0,4.2,647,149.0,0,0.0,-3,3.0,0.1,509,180.0,40,3,2.2,311.0,115.0,0,137,3.0,122.0,46.0,0.7,9.5,0.0,9226,54,20933,87,2.5,2.0,0.53,0.29,0.82,25.01,0.03,0.02,0.05,1.61,347.2,201.0,83.0,92.6,299.0,96.0,71.0,314.0,97.0,51.3,290.0,93.0,,,,36,,Toti,Gomes,Toti,,,1399,0,0,1,33,0,0,0,1,1,0,17,164,,,,0.0,0.06,2.12,1.09,9.14,23,119,52
656,u,0.0,0.0,4.9,317,59.0,0,0.0,-1,1.0,0.0,594,81.0,1,0,1.0,504.0,61.0,0,1,0.0,747.0,79.0,0.0,0.2,0.0,1691,0,10189,0,0.0,0.0,0.0,0.01,0.01,0.1,0.0,0.06,0.06,0.64,1.0,512.0,62.0,4.3,458.0,58.0,2.0,459.0,62.0,0.7,501.0,62.0,,,,36,,Saša,Kalajdžić,Kalajdžić,has joined LASK on loan for the rest of the season.,,14,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,12.86,0,1,1
657,a,100.0,100.0,4.4,573,82.0,0,0.0,-1,1.0,0.0,623,84.0,0,0,0.0,698.0,76.0,0,0,0.0,613.0,68.0,0.0,0.0,0.0,6350,41,8274,61,-0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,75.0,0.0,687.0,74.0,0.0,668.0,74.0,0.0,693.0,75.0,,,,36,,Leon,Chiwome,Chiwome,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
