match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,456,Sancho,5,M,66.3,74.6
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,64,Watkins,17,F,68.2,57.4
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,53,Malen,23,F,79.4,46.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,55,Barkley,6,M,49.9,46.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,,E. Martínez,28,G,12.5,51.6
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,59,Onana,14,M,40.1,50.8
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,44,Bogarde,6,M,40.7,49.6
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,37,Digne,70,D,52.5,80.4
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,41,Pau,77,D,45.9,68.4
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,47,Rogers,57,M,65.1,57.6
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,48,Tielemans,74,M,56.6,55.5
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,,E. Buendía,41,M,59.4,78.2
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,58,Kamara,79,M,53.0,36.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,54,McGinn,92,M,59.7,22.6
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,36,Cash,93,D,53.0,17.4
25-26-prem-aston-villa-vs-wolverhampton-wanderers,home,,E. Konsa,87,D,37.5,37.6
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,720,Tolu,3,F,59.3,37
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,,H. Bueno,14,D,36.5,93.6
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,682,Møller Wolfe,38,D,46.6,84.4
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,650,Chirewa,12,M,37.7,48.4
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,749,Mané,10,F,67.0,83.6
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,695,Tchatchoua,48,M,48.7,16.2
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,663,J.Arias,59,M,51.4,31.5
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,644,Bellegarde,42,M,56.6,59.0
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,,Y. Mosquera,55,D,44.3,22.7
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,631,Agbadou,75,D,34.9,44.3
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,627,Johnstone,43,G,10.8,49.9
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,637,Toti,88,D,40.8,73.5
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,654,Strand Larsen,45,F,56.8,53.3
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,,André,113,M,47.5,47.3
25-26-prem-aston-villa-vs-wolverhampton-wanderers,away,,J. Gomes,97,M,49.7,59.0
25-26-prem-brentford-vs-burnley,home,129,Yarmoliuk,7,M,42.9,51.3
25-26-prem-brentford-vs-burnley,home,,I. Thiago,28,F,60.8,48.3
25-26-prem-brentford-vs-burnley,home,120,Schade,42,M,59.2,71.7
25-26-prem-brentford-vs-burnley,home,107,Lewis-Potter,5,D,35.9,8.2
25-26-prem-brentford-vs-burnley,home,126,Jensen,71,M,50.1,57.9
25-26-prem-brentford-vs-burnley,home,109,Henry,7,D,63.1,84.5
25-26-prem-brentford-vs-burnley,home,27,Nelson,9,M,56.8,47.8
25-26-prem-brentford-vs-burnley,home,106,Collins,105,D,38.9,38.9
25-26-prem-brentford-vs-burnley,home,83,O.Dango,63,M,62.1,30.8
25-26-prem-brentford-vs-burnley,home,101,Kelleher,48,G,16.3,50.4
25-26-prem-brentford-vs-burnley,home,116,Hickey,57,D,48.1,83.0
25-26-prem-brentford-vs-burnley,home,124,Henderson,89,M,48.1,37.9
25-26-prem-brentford-vs-burnley,home,110,Kayode,76,D,57.3,21.2
25-26-prem-brentford-vs-burnley,home,113,Van den Berg,70,D,38.6,65.9
25-26-prem-brentford-vs-burnley,home,121,Damsgaard,90,M,62.8,54.9
25-26-prem-brentford-vs-burnley,away,680,Broja,12,F,75.0,42.5
25-26-prem-brentford-vs-burnley,away,202,Bruun Larsen,10,F,72.6,50.5
25-26-prem-brentford-vs-burnley,away,676,Ugochukwu,18,M,49.4,50.9
25-26-prem-brentford-vs-burnley,away,209,Laurent,14,M,56.9,61.0
25-26-prem-brentford-vs-burnley,away,215,Flemming,33,F,57.7,52.5
25-26-prem-brentford-vs-burnley,away,191,Estève,54,D,31.4,70.4
25-26-prem-brentford-vs-burnley,away,198,Tuanzebe,52,D,26.8,39.7
25-26-prem-brentford-vs-burnley,away,210,Tchaouna,35,F,58.5,27.6
25-26-prem-brentford-vs-burnley,away,217,Foster,39,F,48.9,73.6
25-26-prem-brentford-vs-burnley,away,207,Hannibal,40,M,63.1,28.8
