id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
17,a,100.0,75.0,7.8,18,13.0,0,0.0,-2,2.0,1.5,159,55.0,64,2,3.0,198.0,80.0,5,265,1.0,258.0,122.0,0.1,8.2,0.0,380415,841,650139,286,2.0,1.1,1.01,3.26,4.27,14.25,0.08,0.25,0.33,1.11,267.8,239.0,101.0,487.5,44.0,39.0,146.0,214.0,118.0,90.0,142.0,77.0,4.0,,3.0,33,,Martin,Ødegaard,Ødegaard,,,1160,1,6,4,13,0,0,0,0,0,0,14,89,,,,0.0,0.31,1.01,1.09,6.91,17,13,59
18,a,100.0,75.0,6.8,44,28.0,0,0.0,-2,2.0,0.8,212,73.0,56,1,2.5,275.0,115.0,6,195,1.0,255.0,120.0,0.1,8.2,0.0,375363,266,426541,736,2.0,1.1,1.03,2.14,3.17,11.03,0.09,0.2,0.29,1.01,202.0,284.0,119.0,276.9,136.0,91.0,320.0,88.0,51.0,79.8,169.0,87.0,3.0,,,33,,Noni,Madueke,Madueke,,,987,2,1,6,9,0,0,0,0,0,0,14,58,,,,0.0,0.55,0.82,1.28,5.29,21,11,26
26,a,100.0,100.0,5.0,265,161.0,0,0.0,-5,5.0,3.1,109,36.0,123,4,3.7,99.0,41.0,9,556,3.0,103.0,38.0,0.6,24.6,0.0,1337859,1715,1260867,2847,4.0,3.5,2.77,2.2,4.97,23.61,0.09,0.07,0.16,0.77,564.0,65.0,18.0,341.1,93.0,67.0,262.0,109.0,65.0,116.9,79.0,49.0,,,,33,,Martín,Zubimendi Ibáñez,Zubimendi,,,2755,5,1,15,24,0,0,0,4,0,0,32,279,,,,0.0,0.49,0.78,1.05,9.11,61,114,104
30,a,100.0,100.0,7.3,27,11.0,0,0.0,-2,2.0,0.6,256,37.0,19,6,2.4,294.0,33.0,0,73,3.5,88.0,10.0,0.5,2.6,0.0,126970,5584,207197,299,4.5,4.0,2.52,0.1,2.62,4.47,0.56,0.02,0.58,1.0,71.6,398.0,45.0,51.0,352.0,43.0,132.0,232.0,46.0,25.6,368.0,45.0,,,,33,,Kai,Havertz,Havertz,,,404,1,1,3,3,0,0,0,0,0,0,5,24,,,,0.0,0.67,0.67,1.11,5.35,5,7,12
31,a,100.0,100.0,6.4,55,20.0,0,0.0,-1,1.0,0.3,310,48.0,18,0,1.5,418.0,50.0,0,73,0.5,314.0,43.0,0.1,2.8,0.0,149083,226,130035,333,1.5,1.0,1.83,0.23,2.06,3.57,0.52,0.07,0.59,1.01,107.0,367.0,38.0,36.4,375.0,49.0,228.0,129.0,31.0,36.9,323.0,38.0,,,,33,,Gabriel,Fernando de Jesus,G.Jesus,,,318,2,0,0,6,0,0,0,2,0,0,2,26,,,,0.0,0.0,1.7,0.57,7.36,4,4,18
266,a,100.0,100.0,7.2,32,19.0,0,0.0,-3,3.0,7.7,52,17.0,97,2,3.5,124.0,56.0,8,370,1.5,199.0,94.0,0.2,13.5,0.0,3386626,4708,3816009,1756,2.5,2.0,3.96,2.51,6.47,12.15,0.22,0.14,0.36,0.68,345.2,189.0,75.0,262.4,142.0,96.0,374.0,69.0,41.0,97.9,115.0,66.0,,,,33,,Eberechi,Eze,Eze,,,1603,6,3,8,13,0,0,0,1,0,0,18,107,,,,0.0,0.45,0.73,1.01,6.01,18,21,68
662,a,100.0,100.0,5.3,198,25.0,0,0.0,-2,2.0,0.2,406,148.0,29,0,1.8,385.0,142.0,1,158,0.5,310.0,96.0,0.1,5.5,0.0,48750,468,53634,96,1.5,1.0,0.1,0.51,0.61,6.86,0.01,0.06,0.07,0.82,166.6,316.0,121.0,53.2,349.0,123.0,14.0,404.0,149.0,23.4,376.0,130.0,,,,33,,Cristhian,Mosquera,Mosquera,,,754,0,0,2,7,0,0,0,3,0,0,7,90,,,,0.0,0.24,0.84,0.84,9.19,26,51,28
666,a,100.0,100.0,8.8,8,4.0,0,0.0,-2,2.0,11.9,31,6.0,107,1,3.5,126.0,11.0,13,391,3.0,114.0,14.0,0.3,12.2,0.0,3605500,31676,5209372,7392,4.0,3.5,10.25,1.77,12.01,15.04,0.46,0.08,0.54,0.68,440.0,124.0,12.0,214.4,175.0,14.0,658.0,24.0,14.0,130.4,59.0,13.0,,,2.0,33,,Viktor,Gyökeres,Gyökeres,,,1984,12,0,10,13,0,0,0,5,0,0,24,73,,,,0.0,0.45,0.59,1.09,3.31,6,20,47
700,a,100.0,100.0,4.2,650,372.0,0,0.0,-3,3.0,0.8,221,78.0,12,0,3.0,196.0,78.0,0,43,0.5,295.0,143.0,0.1,2.9,0.0,228116,1880,157855,1263,1.5,1.0,1.11,0.14,1.25,0.67,1.26,0.16,1.42,0.76,41.2,427.0,186.0,38.4,370.0,189.0,57.0,328.0,172.0,13.7,406.0,184.0,,,,33,,Max,Dowman,Dowman,,,79,1,1,0,1,0,0,0,0,0,0,0,7,,,,0.0,0.0,1.14,0.0,7.97,2,0,5
711,a,,,4.4,572,344.0,0,0.0,-1,1.0,0.0,707,287.0,0,0,0.0,692.0,269.0,0,0,0.0,588.0,201.0,0.0,0.0,0.0,1968,1,1891,6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,263.0,0.0,681.0,266.0,0.0,662.0,258.0,0.0,688.0,265.0,,,,33,,Andre,Harriman-Annous,Harriman-Annous,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
725,a,100.0,100.0,5.1,234,35.0,0,0.0,-4,4.0,0.7,227,86.0,75,1,3.4,137.0,51.0,6,289,0.5,308.0,95.0,0.1,14.7,0.0,547140,2042,469890,565,1.5,1.0,0.33,1.4,1.73,15.55,0.02,0.08,0.1,0.88,405.0,147.0,64.0,169.2,207.0,53.0,59.0,326.0,103.0,63.1,231.0,80.0,,,,33,,Piero,Hincapié,Hincapie,,,1589,1,2,4,18,1,0,0,2,0,0,18,150,,,,0.0,0.23,1.02,1.02,8.5,42,108,56
