match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-prem-afc-bournemouth-vs-manchester-city,home,,E. J. Kroupi,41,F,54.1,66.3
25-26-prem-afc-bournemouth-vs-manchester-city,home,73,Smith,65,D,37.4,17.7
25-26-prem-afc-bournemouth-vs-manchester-city,home,98,Enes Ünal,10,F,33.6,44.4
25-26-prem-afc-bournemouth-vs-manchester-city,home,88,Cook,4,M,36.2,10.6
25-26-prem-afc-bournemouth-vs-manchester-city,home,81,Kluivert,15,M,50.7,53.0
25-26-prem-afc-bournemouth-vs-manchester-city,home,,Rayan,55,M,52.1,23.1
25-26-prem-afc-bournemouth-vs-manchester-city,home,86,Brooks,11,M,71.5,19.6
25-26-prem-afc-bournemouth-vs-manchester-city,home,90,Scott,75,M,42.5,42.2
25-26-prem-afc-bournemouth-vs-manchester-city,home,85,Adams,58,M,40.6,56.6
25-26-prem-afc-bournemouth-vs-manchester-city,home,77,Hill,74,D,35.5,42.4
25-26-prem-afc-bournemouth-vs-manchester-city,home,67,Petrović,54,G,9.9,48.0
25-26-prem-afc-bournemouth-vs-manchester-city,home,74,Truffert,75,D,50.3,86.5
25-26-prem-afc-bournemouth-vs-manchester-city,home,,M. Senesi,92,D,31.4,67.1
25-26-prem-afc-bournemouth-vs-manchester-city,home,84,Tavernier,74,M,56.2,79.3
25-26-prem-afc-bournemouth-vs-manchester-city,home,,Evanilson,42,F,59.0,44.4
25-26-prem-afc-bournemouth-vs-manchester-city,away,418,Doku,39,M,73.3,78.9
25-26-prem-afc-bournemouth-vs-manchester-city,away,430,Haaland,33,F,57.6,49.7
25-26-prem-afc-bournemouth-vs-manchester-city,away,82,Semenyo,38,M,68.1,29.0
25-26-prem-afc-bournemouth-vs-manchester-city,away,413,Marmoush,6,F,58.7,43.3
25-26-prem-afc-bournemouth-vs-manchester-city,away,414,Foden,26,M,53.4,60.1
25-26-prem-afc-bournemouth-vs-manchester-city,away,417,Cherki,23,M,71.6,47.2
25-26-prem-afc-bournemouth-vs-manchester-city,away,,Savinho,26,M,64.6,53.3
25-26-prem-afc-bournemouth-vs-manchester-city,away,,B. Silva,57,M,55.2,40
25-26-prem-afc-bournemouth-vs-manchester-city,away,,Rodri,127,M,51.8,46.6
25-26-prem-afc-bournemouth-vs-manchester-city,away,406,Khusanov,101,D,37.7,34.9
25-26-prem-afc-bournemouth-vs-manchester-city,away,260,Guéhi,73,D,37.6,69.5
25-26-prem-afc-bournemouth-vs-manchester-city,away,736,Donnarumma,38,G,9.1,50.5
25-26-prem-afc-bournemouth-vs-manchester-city,away,411,O'Reilly,88,D,51.6,76.0
25-26-prem-afc-bournemouth-vs-manchester-city,away,422,Kovačić,67,M,51.3,61.1
25-26-prem-afc-bournemouth-vs-manchester-city,away,407,Matheus N.,88,D,47.0,20.3
25-26-prem-arsenal-vs-burnley,home,,D. Raya,25,G,14.2,53.3
25-26-prem-arsenal-vs-burnley,home,7,Calafiori,37,D,57.3,70.5
25-26-prem-arsenal-vs-burnley,home,20,Trossard,51,F,66.5,69.5
25-26-prem-arsenal-vs-burnley,home,21,Rice,112,M,48.1,44.9
25-26-prem-arsenal-vs-burnley,home,30,Havertz,48,F,70.5,28.4
