id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
421,Rodrigo 'Rodri',Hernandez Cascante,Rodrigo,d,Groin Injury - 75% chance of playing,,6.3,66,43.0,0.5,275,96.0,1.2,231.0,106.0,0,0,0.0,-2,2.0,8,177,0.2,9.8,2.5,1.3,3.1,195.0,76.0,75.0,75.0,200.0,81.0,79.0,61.0,272.0,147.0,167.0,87.0,,,,,,,,0.05,0.15,0.2,1.19,0.0,0.32,0.89,1.01,12.3,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,Mateo,Kovačić,Kovačić,a,,,5.8,103,67.0,0.0,676,272.0,0.2,366.0,168.0,0,0,0.0,-2,2.0,4,6,0.0,0.3,1.4,0.7,1.0,511.0,237.0,100.0,100.0,484.0,219.0,456.0,218.0,818.0,364.0,495.0,226.0,,,,,,,,0.0,0.21,0.21,4.29,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,Jorrel,Hato,Hato,a,,,4.6,404,71.0,0.2,392,146.0,0.8,277.0,91.0,0,0,0.0,-4,4.0,26,37,0.2,3.3,0.3,0.8,0.8,522.0,179.0,100.0,100.0,304.0,118.0,287.0,87.0,365.0,123.0,350.0,118.0,,,,,,,,0.03,0.05,0.08,1.47,0.0,0.0,2.28,0.89,7.83,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,Max,Merrick,Merrick,a,,,4.0,715,64.0,0.0,753,86.0,0.0,482.0,75.0,0,0,0.0,0,0.0,2,1,0.0,0.0,-0.5,0.0,0.0,617.0,84.0,,,606.0,84.0,599.0,73.0,567.0,59.0,608.0,84.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,Teddy,Sharman-Lowe,Sharman-Lowe,a,,,4.0,708,60.0,0.0,773,90.0,0.0,476.0,71.0,0,0,0.0,0,0.0,3,1,0.0,0.0,-0.5,0.0,0.0,613.0,81.0,,,602.0,81.0,594.0,69.0,562.0,55.0,604.0,81.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,Nico,González Iglesias,N.Gonzalez,a,,,5.9,97,63.0,0.1,473,164.0,0.5,326.0,152.0,0,0,0.0,-1,1.0,25,9,0.1,9.7,2.0,1.0,2.5,277.0,115.0,100.0,100.0,234.0,101.0,188.0,123.0,318.0,166.0,266.0,134.0,,,,,,,,0.04,0.07,0.11,1.09,0.0,0.45,0.9,0.97,12.05,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,Claudio,Echeverri,Echeverri,u,has joined Girona on loan for the rest of the season.,,5.4,179,113.0,0.0,749,317.0,0.0,796.0,352.0,0,0,0.0,-1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,817.0,363.0,0.0,0.0,816.0,362.0,815.0,362.0,813.0,361.0,816.0,362.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,Tijjani,Reijnders,Reijnders,a,,,5.0,258,157.0,9.0,44,15.0,0.0,749.0,319.0,0,0,0.0,-5,5.0,152,653,0.0,17.2,1.0,0.5,3.3,154.0,63.0,,,201.0,82.0,103.0,73.0,72.0,43.0,107.0,63.0,4.0,3.0,,,,,,0.24,0.14,0.38,1.05,0.0,0.42,0.97,1.03,5.75,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,3026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,Sverre,Nypan,Nypan,a,,,5.0,279,172.0,0.0,712,291.0,0.0,760.0,328.0,0,0,0.0,0,0.0,0,1,0.0,0.0,1.0,0.5,0.0,804.0,354.0,100.0,100.0,803.0,353.0,801.0,353.0,796.0,351.0,803.0,353.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,Reigan,Heskey,Heskey,a,,,4.5,488,299.0,0.0,794,348.0,0.0,663.0,254.0,0,0,0.0,0,0.0,1,2,0.0,0.0,1.0,0.5,0.0,745.0,309.0,,,742.0,307.0,735.0,307.0,721.0,302.0,742.0,307.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
